3693,1720956794,1577421987,1577318904,0,299,2512
6923,1720957805,8195285,0,0,98,166
4008,1720958614,1575934436,0,0,90,1442
8424,1720958962,1577361515,0,0,182,119
6753,1720960104,9960147,0,0,183,137
1969,1720960543,1577277336,0,0,264,143
7234,1720960862,1577405500,0,0,217,152
9373,1720961113,1577367854,0,0,136,121
10249,1720961965,1576170718,0,0,234,83
776,1720962019,1577007420,1577412960,58,12,1879
84,1720962229,1577421917,1577419399,0,88,847
4028,1720962581,1577421927,1577391959,0,88,1251
10416,1720962658,1577316466,1577286810,0,182,1965
6291,1720963727,9387955,0,0,191,177
7971,1720963742,1577403858,1577419415,0,231,1206
4512,1720964400,1577302711,1577415304,111,236,2485
7391,1720964584,9100615,1577417837,140,202,1822
2502,1720964934,1577312376,8688531,95,76,2223
1294,1720965516,9712251,1577247396,111,88,2609
731,1720965712,1576367854,0,0,50,212
795,1720966076,1577143467,1576888265,60,28,1953
2450,1720966136,1577410763,0,0,33,136
5605,1720966338,1577350450,0,0,273,88
4425,1720966507,1576865427,1577412607,0,214,1837
2097,1720967110,1577418160,319909,230,417,1581
5707,1720967252,1577057432,1004717,0,102,1819
778,1720967965,1577405984,1577415753,0,12,1534
5990,1720968641,1577415356,1577417944,147,163,2092
1986,1720969022,10053170,0,0,264,147
7341,1720969092,1576831457,0,0,90,166
10361,1720969466,1576679768,1577286153,0,191,2424
3958,1720970095,1577411371,0,0,52,134
74,1720970128,1577415469,1577421508,5,41,2376
8984,1720970884,1577280699,1576078684,0,219,2530
6465,1720971116,1577218535,1577377416,0,154,1882
2031,1720971806,1577404391,0,0,58,129
7356,1720972411,1577421953,1577422151,217,135,3224
8267,1720973060,1576338232,0,0,191,1948
7045,1720973966,1577070621,0,0,154,2138
7446,1720974106,1577010175,1577177994,168,221,2700
334,1720975155,8071280,0,0,25,167
6676,1720975390,1577422271,0,0,217,201
4083,1720977903,1576103513,1577397996,0,31,2243
6097,1720978262,8905863,0,0,0,144
219,1720979567,1577296634,0,0,78,151
6658,1720980360,1577302491,9273583,207,154,2110
2810,1720980825,1576419915,10096389,58,102,2127
10853,1720980895,1576939408,0,0,323,145
7293,1720981938,9478306,0,0,98,1505
2079,1720982530,1577083680,10219,0,138,1342
10485,1720983548,1577305768,1577422657,312,196,1254
7975,1720984240,1577303733,1577307230,0,219,3140
7476,1720984768,1577025997,0,0,182,111
4573,1720984877,1577074220,0,0,50,156
5276,1720985071,1577359771,0,0,138,2103
5419,1720985852,10176904,0,0,273,92
6272,1720985876,1577406777,1577279636,0,191,1775
6043,1720986607,8191213,0,0,113,137
8677,1720987074,9987921,8652477,190,209,288
5196,1720987853,1577197158,1577294409,196,138,3042
5791,1720988233,1577314900,9448823,417,102,2789
11561,1720988510,1576951990,1577169400,0,196,2087
2125,1720988685,1576948438,0,0,4,196
1600,1720988906,1577418384,0,0,65,2332
2404,1720989927,1577376064,7969191,94,114,1994
2234,1720990642,1577387295,1785224,0,31,1677
645,1720991690,1577302711,0,0,236,131
2485,1720992166,2558186,8506865,0,88,1091
209,1720992291,1576465804,0,0,45,131
8662,1720992664,1576883738,1576930724,0,235,1480
8571,1720994305,1577405034,0,0,209,1217
9200,1720994993,1577358321,1577422345,327,118,1669
11515,1720995611,8563199,1577115070,0,333,768
1408,1720995709,1577250736,0,0,12,159
56,1720996118,1577416396,8833216,0,65,2182
5544,1720996295,1577029812,1577396378,0,120,600
3683,1720996697,1577387516,0,0,4,137
6738,1720998090,1577421578,2471620,111,102,3084
8422,1720998345,161692,0,0,171,149
5069,1720998370,1577016920,1577308548,0,89,401
2323,1720999332,1577322657,2959168,0,221,1736
6184,1720999894,1577353517,0,0,183,123
375,1721000236,1577402255,0,0,423,99
5866,1721000564,1577419311,1577411202,140,126,1419
9680,1721000893,1577422706,0,0,219,136
5207,1721003022,1577414504,0,0,120,171
3449,1721003180,1577308794,0,0,185,220
7399,1721004171,1576302819,0,0,154,160
8844,1721004489,9127805,0,0,191,2656
10596,1721004870,1576975223,1577281972,0,184,2390
7492,1721005561,9377141,1577422162,0,171,449
1992,1721009105,611188,1577421617,0,12,1230
5341,1721009262,1577208770,261877,0,98,2212
6525,1721009996,1577333584,0,0,191,127
7543,1721012956,1577422032,1576922822,0,221,2482
1132,1721019477,1577300142,1575921977,0,88,1654
6259,1721021973,1577421740,0,0,273,1070
2955,1721022148,9352041,1576377589,0,118,1535
8346,1721022233,1577312768,0,0,221,1855
7512,1721022516,1577339250,1577389206,0,163,1201
1676,1721023107,1577416255,0,0,89,146
1440,1721023260,1577235991,1577413397,261,236,2704
7267,1721023341,10058403,114883,207,154,2618
5719,1721024071,1577268661,0,0,208,179
4011,1721024388,1576292854,0,0,294,193
8389,1721024735,158264,0,0,209,180
9004,1721024784,1577137518,1577422326,0,88,916
101,1721029501,3466474,8381239,18,41,2506
2146,1721029863,1576526473,884610,0,20,3220
5409,1721029906,1577407698,0,0,20,118
4730,1721030161,9173861,1577418587,198,30,1966
3723,1721030432,9909037,0,0,56,141
1981,1721030726,2689301,1577330068,0,31,1519
8336,1721030920,1577269813,0,0,154,118
6373,1721031266,2237807,1577119473,0,273,1178
4587,1721031271,1576922691,0,0,172,750
1340,1721031291,1577197893,0,0,208,225
9071,1721033669,1577422383,0,0,219,172
6658,1721033713,1577375069,1577302491,0,154,2094
2142,1721034042,1577261199,0,0,208,157
5890,1721034385,1430117,1577422046,0,90,1351
3917,1721034902,1577421855,1577373433,0,31,1079
2341,1721035122,1576743144,3221242,16,4,1567
1812,1721035597,1577416581,0,0,93,2434
3617,1721036048,9655911,0,0,78,191
1472,1721036196,1577420272,2199738,180,11,715
2701,1721036553,1577422051,9758950,0,102,1249
4935,1721036860,1577188059,0,0,41,177
246,1721037567,1576819504,1577174961,60,18,2517
1046,1721040905,1577408825,0,0,103,437
3304,1721041325,1577330980,1577137844,0,28,2769
210,1721041654,1577081251,1577417226,17,93,2166
7564,1721041727,1576756867,1577289483,0,191,1468
2976,1721041887,73159,1576476295,36,22,894
4738,1721042003,1577419327,0,0,28,157
10970,1721042297,1577382672,1576209495,0,137,1283
989,1721043482,1576385702,0,0,11,122
5166,1721043636,9707878,1576959994,20,236,3645
6594,1721044287,1577407596,1577358124,0,50,1987
7860,1721044484,1577386677,1576824637,0,182,1677
1390,1721044660,9652863,1577414617,149,102,2433
4863,1721044856,8342200,0,0,90,100
9169,1721044993,1577353517,0,0,183,1189
1882,1721045972,1577299661,1577413778,0,233,2135
5743,1721046319,1577218535,0,0,154,86
3434,1721047066,1577419047,0,0,108,160
6644,1721047173,7901216,0,0,154,210
9349,1721047973,1576508938,0,0,182,1412
11201,1721048627,1577422458,1577172560,0,153,1447
709,1721048869,1577052005,1577421806,0,172,1157
2775,1721048946,1576975454,0,0,126,151
6747,1721049186,1577017588,0,0,350,176
5600,1721049523,1577175889,0,0,90,225
7566,1721049649,8290526,0,0,422,205
4877,1721049891,1577294742,1577420353,141,231,2156
7673,1721049913,1577102179,1577417124,0,88,2433
2630,1721050269,1577404091,9464316,36,31,2202
5154,1721050358,1577057432,2786548,0,102,829
8205,1721050781,1577053358,0,0,231,676
5231,1721051321,1576326703,0,0,208,920
8219,1721052614,8080497,0,0,126,789
10764,1721052896,1577394954,0,0,182,107
9572,1721054021,1577417742,1577328828,0,221,645
3214,1721054197,10253248,1577079137,0,264,1158
6441,1721054273,1363922,1577112204,0,136,1390
2436,1721054545,1577038440,0,0,103,129
3686,1721054756,10220179,0,0,88,1816
6742,1721054885,1577121499,0,0,171,213
6480,1721055042,1577422543,0,0,191,160
3716,1721055141,1577417742,0,0,221,193
5549,1721055693,1577418495,0,0,231,178
9340,1721056042,1577372485,0,0,182,161
3172,1721056452,9865462,1577043403,5,12,2457
8319,1721056593,9992442,0,0,323,122
1490,1721056693,1577171282,0,0,114,131
2674,1721057094,1577314246,9655287,0,118,1596
4053,1721057548,1577422102,0,0,126,134
719,1721057779,1576854463,9484865,53,4,1821
5967,1721058009,9185883,0,0,20,1525
6537,1721058303,1577052010,0,0,207,153
7284,1721059097,1577332910,1577422141,0,231,1342
9050,1721059374,1577154496,1576379519,291,209,3090
4483,1721059435,1576867448,0,0,28,162
9627,1721059695,1577422373,0,0,323,162
3571,1721060378,942831,1577284081,0,264,492
2237,1721060741,1576663356,1819870,0,221,3697
1300,1721060877,1577418367,1577326508,111,102,1122
3857,1721060899,1577373909,1577356084,141,417,2087
1672,1721062782,1577364041,1577342520,246,114,1963
11229,1721063100,1577363482,9322602,0,193,1775
9818,1721063135,8711026,168739,0,263,1008
2738,1721063507,1577305388,0,0,102,156
5357,1721063575,1577418653,2289557,0,233,481
3681,1721063732,1577373331,1577312639,0,171,1136
5229,1721064775,2441829,714562,0,20,3173
3489,1721065409,1577398516,0,0,24,133
10046,1721065759,1576081687,618129,326,201,1040
3696,1721066109,1577390169,1577318907,311,31,1867
4652,1721066285,1577421987,1577417674,138,299,2922
1330,1721066380,1577156818,0,0,135,145
164,1721066487,1577414888,1577403214,423,12,2949
6519,1721066566,1577334561,0,0,406,198
8992,1721066625,1576339748,1577422317,437,273,1955
6201,1721066998,1577069277,311848,168,136,2113
3076,1721068249,9956669,1576820570,25,102,2670
1242,1721068512,9946261,1577357225,0,233,1154
749,1721068574,8582892,0,0,84,161
77,1721070769,3466474,1577418010,5,41,2500
6299,1721071320,1577059881,0,0,273,163
5665,1721071596,1577410744,1577226458,0,90,2157
7573,1721071600,1577294135,9660538,0,182,715
222,1721071655,1577417331,0,0,56,160
4022,1721071831,1577410931,0,0,118,179
2506,1721072781,1577408342,0,0,89,1539
9414,1721072845,1682039,9713061,108,183,1640
5175,1721072846,1575874886,9839003,0,98,3473
1825,1721074224,1577420344,0,0,221,133
7783,1721074495,79971,0,0,235,131
358,1721074565,1577412733,0,0,138,158
7237,1721074861,923924,1577404745,135,98,2497
7088,1721075759,1576138691,2261699,0,221,410
4283,1721075931,1577359050,0,0,18,159
6171,1721076510,1577195316,2211952,147,163,2358
10867,1721076951,1576721037,1576315509,274,437,502
6924,1721077109,1577422322,0,0,209,113
10701,1721077112,10218537,9494846,0,263,1090
4887,1721078105,9424979,1577420393,0,17,1263
3965,1721078507,1577421855,0,0,221,167
8295,1721079168,1577407790,9380941,0,209,1849
2224,1721079386,1577083798,1693736,0,138,1983
8203,1721080029,3004324,0,0,231,825
6104,1721080586,1577205238,1576438856,0,207,755
4165,1721080646,1577302425,1577402018,341,4,2246
6668,1721080787,1577224123,1577422078,0,126,2613
2399,1721080805,1577420248,0,0,279,130
3746,1721081424,9693465,1577330377,0,5,495
2053,1721081603,9905764,1577421875,94,196,3019
163,1721081624,7824663,0,0,58,139
2745,1721082596,1577387516,0,0,65,114
6716,1721084853,1577300036,1577372555,0,146,1278
6562,1721085098,1577205084,0,0,291,152
9523,1721085106,8704003,0,0,201,143
5290,1721085426,1577407867,1577413110,0,221,2105
406,1721086167,1577052005,0,0,172,195
4462,1721088131,1576760393,1577413452,0,146,2126
2357,1721088855,1577043820,4822483,0,102,1792
5720,1721089253,1577057432,0,0,102,3247
8130,1721089495,1577344916,0,0,294,225
2739,1721090538,1576790328,9839014,0,16,545
1488,1721090734,1577407000,9328014,277,98,2191
8864,1721091410,1428213,0,0,182,140
2228,1721091732,1577340002,1707742,0,4,491
9921,1721091997,1577422373,0,0,323,149
2900,1721092131,1577296007,1576176852,0,90,2919
5749,1721093364,1577396451,1577405491,0,106,1537
10933,1721093398,1576951990,0,0,196,120
7662,1721094707,1577336302,0,0,406,235
8084,1721094854,1577294135,0,0,182,150
8953,1721096002,1577422272,0,0,214,140
2583,1721096302,1577083670,0,0,138,161
2066,1721096362,1577413959,1577421871,94,114,1917
4552,1721096690,1577338845,1577416332,0,86,940
8044,1721096764,1577102179,1577420538,13,185,1482
3448,1721097463,1577000266,0,0,89,138
1985,1721098112,1577421403,0,0,50,143
9282,1721098690,10188187,9126777,0,201,1895
10447,1721101806,950295,0,0,235,130
6092,1721103137,1576572460,9607665,0,209,936
8420,1721103160,8500850,1577029056,0,231,703
6912,1721103219,1577154496,0,0,209,156
9605,1721104871,2693813,1577387106,0,263,1060
3779,1721105330,10034424,0,0,0,156
549,1721105959,8970177,0,0,41,1920
7930,1721106777,1577421509,0,0,140,867
7871,1721106911,1577221047,0,0,126,1539
3826,1721107374,1706835,0,0,159,104
5282,1721109102,1577197889,0,0,184,231
3174,1721109559,1576933097,1577043595,0,61,1908
9879,1721109602,557746,1577343940,263,193,3016
9033,1721109668,1577402143,1577369184,315,191,2403
1583,1721110183,1577321978,1577339237,43,251,1441
3674,1721110288,1577408428,1577310144,0,137,1279
2761,1721110289,1577410762,0,0,311,165
7210,1721110300,1577415780,9879935,0,219,2294
488,1721110645,1576248246,0,0,94,175
3929,1721110702,8829890,0,0,135,154
2181,1721111133,1577405512,1208819,0,22,906
939,1721111290,1577385993,1577336459,0,43,1811
7248,1721111410,1576843623,0,0,146,189
11061,1721111428,1577386852,0,0,201,1111
9570,1721112242,1577411394,9577322,153,193,3335
7430,1721113075,1577295988,0,0,273,1385
1875,1721113239,1577349626,1577418175,0,149,1907
4722,1721113451,1576103513,1577418427,168,31,1229
7385,1721113453,8986612,0,0,191,1831
5254,1721113544,357248,1575948513,0,0,2255
5271,1721113893,1577422006,1577290291,0,236,2777
394,1721114480,1577395424,2960864,0,311,598
6307,1721114494,10017645,1577422046,0,273,3416
1045,1721114893,1576049187,0,0,96,131
2567,1721115163,1577406566,9081889,0,111,984
876,1721115630,1577109481,1577053658,83,63,2915
10937,1721115950,971163,7733302,0,340,1715
6347,1721117028,1577117232,0,0,135,186
889,1721117030,1577413900,1577421808,83,28,1555
7878,1721117282,1576883738,0,0,235,151
9296,1721118060,1577375287,1575896654,390,182,2633
1437,1721118666,10043221,1577418751,137,61,2678
5557,1721118908,1577416011,1577421839,0,4,3239
5271,1721119057,1577235991,1577422006,0,236,2760
3674,1721119183,1577421653,1577408428,137,103,1308
12093,1721119195,1577203388,0,0,209,100
7015,1721119601,1577284623,10121028,355,184,598
2168,1721119678,1577421663,0,0,138,879
7497,1721119781,1576302819,0,0,154,182
10244,1721120353,3210351,1577339201,0,234,831
3877,1721120616,9707878,1577363148,0,236,1577
2165,1721123089,678084,0,0,50,170
1426,1721123567,1577299661,1577421698,101,233,2075
2149,1721123567,1577421854,903724,0,96,1810
1426,1721123703,1577379427,1577299661,233,264,2075
7353,1721123812,1577422120,0,0,217,179
4905,1721124345,1577193798,1577420590,0,138,1703
5671,1721125370,8393437,1577412349,13,261,951
5783,1721126358,2164408,0,0,136,836
10945,1721127004,9390152,1577422662,0,154,2148
184,1721128082,9876252,0,0,11,170
7601,1721128113,1576138691,0,0,221,215
7849,1721128172,9377141,0,0,171,158
8092,1721128462,1577339252,0,0,0,165
1715,1721129022,1577421519,1577349822,427,89,1619
4175,1721129164,9902446,0,0,11,249
9494,1721129276,8065332,10035280,0,219,2040
1426,1721129326,9749163,1577379427,264,93,2095
5308,1721129377,1577421985,8048279,0,20,3028
5690,1721129645,1577328052,0,0,146,174
3510,1721129654,1576760393,1577257146,0,146,1056
6335,1721129894,1577415356,0,0,163,161
11443,1721130480,1576855669,1577422982,94,114,1311
3135,1721130693,2877145,1576972693,0,102,1825
4965,1721131873,1577421856,1577421479,48,221,1373
946,1721132352,1577415451,1577399793,320,118,2680
4886,1721132661,3279395,0,0,24,110
682,1721132785,9496793,9962043,417,172,2269
3372,1721132974,333547,0,0,0,196
5939,1721133344,1576178066,0,0,96,136
4133,1721133378,1577421820,1577400366,0,28,3416
475,1721134302,1577419098,0,0,65,160
2263,1721135555,1577402919,2160809,141,417,1106
2240,1721135637,1577308283,1928966,214,68,2902
519,1721136317,9712251,1576409112,0,88,2511
3412,1721136377,1577413491,0,0,423,131
4554,1721136751,1577418160,1577416352,96,417,3386
1875,1721137418,1576923185,1577349626,149,102,1941
1654,1721137791,1577418022,0,0,138,158
1134,1721139051,10047615,1577162200,168,22,3058
3633,1721139158,1577143467,0,0,28,1396
6821,1721139493,2459101,0,0,106,188
5432,1721140526,1577314900,1577395385,0,102,1235
5365,1721140734,8191213,0,0,113,187
10372,1721140766,1577422378,1577174063,390,163,1928
999,1721141460,1577411422,8455208,52,43,2632
878,1721141659,1577409664,0,0,208,140
9964,1721142433,1577415506,1576865900,263,193,2562
7002,1721142506,10272011,0,0,261,1738
7402,1721143882,1577344458,1577405062,261,219,1532
682,1721144085,9586106,9496793,172,448,2263
4669,1721144120,1577421896,1577417884,0,114,897
1983,1721144913,1577417189,1577420293,0,22,823
11890,1721145502,7979971,3361666,0,383,742
2050,1721145651,1577381503,1576186414,94,183,3181
11895,1721145805,8563199,0,0,333,1338
8068,1721146195,1577053358,0,0,231,606
7714,1721146267,1576460108,0,0,183,123
997,1721147304,1577419269,8345905,52,45,1960
1900,1721147908,1576948438,1577411779,0,65,2141
7086,1721148081,1576995948,1577422117,321,231,2698
10627,1721148354,1577422319,0,0,193,2176
1001,1721148662,1577397543,1576163673,0,33,2838
192,1721149391,1577102546,0,0,93,2443
7808,1721149520,1576338232,0,0,191,143
5093,1721150096,1576663356,2164408,136,221,3749
9048,1721150372,1577186898,0,0,323,198
7195,1721150551,1577421585,0,0,126,147
10855,1721151369,1577418612,0,0,283,185
113,1721151520,1711967,0,0,50,188
1101,1721151653,1577380217,0,0,236,175
9521,1721152177,2843385,12423,0,340,1717
5914,1721152288,1577350450,0,0,273,159
4174,1721152503,1577261944,0,0,30,163
3014,1721152605,1577403321,0,0,417,2035
1290,1721153040,1577302711,1577408584,111,236,2262
8586,1721153202,8719274,0,0,182,133
7801,1721154345,1576178066,1576620315,0,96,1082
5733,1721155323,1577421578,0,0,102,172
3986,1721155666,1577416924,0,0,66,165
4332,1721156348,1577197158,1577410294,0,138,1128
459,1721157181,1576804998,1576222997,0,22,2239
3239,1721157494,1577375504,1577094869,423,88,2766
6251,1721157716,1577421975,0,0,451,162
807,1721157728,2255761,0,0,36,186
10938,1721157741,8153826,0,0,0,170
4881,1721157889,1577420400,0,0,41,62
2864,1721158146,1577419815,1575970832,448,68,1554
3608,1721158495,1577421371,0,0,45,1673
2325,1721158644,1577280534,3049448,0,45,478
8766,1721158735,1575914865,0,0,323,246
1184,1721159348,9814006,0,0,146,108
3906,1721159455,800447,1577369428,164,146,930
6864,1721159528,1577386797,1577412949,0,214,2921
7230,1721159543,1149562,2818577,0,86,1762
8049,1721159915,1577309120,1577378006,207,171,2092
1459,1721160313,1576843467,0,0,118,306
3042,1721160823,1577421573,0,0,118,132
1975,1721161160,8342200,0,0,90,114
7008,1721161200,1576329786,1576738170,0,221,2061
278,1721161201,1577417178,1577416920,0,22,393
