70,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,499,481,1577313524,7556,0
71,Barbarendorf,542,473,0,2112,0
72,K--42.W-AGGRO,499,471,1577419647,9513,0
73,Barbarendorf,512,480,0,2098,0
74,K--28.W-AGGRO,498,475,1577419647,10035,0
75,047+AG,475,512,1577411422,7648,0
76,-%3D012%3D-,496,566,1194094,7391,3
77,062+La-La+Nacht+und+Nebel+Aktion,493,478,1682039,10630,0
78,Barbarendorf,466,467,0,1203,0
79,Barbarendorf,560,531,0,2549,5
80,007,504,485,9909037,10136,0
81,Barbarendorf,488,564,0,1848,0
82,Barbarendorf,495,481,0,2924,5
83,K--27.W-AGGRO,499,473,1577419647,10281,0
84,013+Senku+Ishigami,509,461,1577421927,8101,0
85,54%3A34%3A07+lLink,447,530,1577307745,4212,0
86,006,496,483,1577313524,9234,0
87,44%3A87%3A40+%2F%2F+MMEXFAB,470,484,1577193698,7127,6
88,K--32.W-AGGRO,500,473,1577419647,9475,0
89,Barbarendorf,497,561,0,2528,0
90,011+Ich-AG,479,529,1577230550,9322,0
91,Sepperl+011,466,509,8033485,5314,0
92,mion,480,528,1577322657,6027,0
93,44%3A97%3A07+%2F%2F+MMEXFAB,477,490,1577193698,8154,0
94,PLAGE,463,485,10208186,3746,0
95,063+Baby+Sonne+fast+wieder+fit,490,478,1682039,8733,0
96,11+Seppl%27s+Dorf,523,523,1577338263,2912,0
97,44%3A89%3A09+-+Bashtown+056,499,480,10220179,4399,5
98,D012,487,486,9196619,8218,0
99,L027,455,553,1577422199,6753,0
100,Robbenkagge,452,459,1428213,7029,9
101,055+Niemand+Antwortet,491,479,1682039,10136,0
102,020+-+jAGdhund,550,496,1577382746,3772,0
103,005+Predator,520,540,1577387295,10268,4
104,K--25.W-AGGRO,500,472,1577419647,7869,0
105,Barbarendorf,549,512,0,1836,0
106,065+Noo-Noo+sp%C3%A4t+wach,491,482,1682039,9709,0
107,Barbarendorf,501,542,0,1887,0
108,Bonusdorf,476,458,0,2143,7
109,KiwisOnTour,476,475,1577229681,6520,0
110,Altdorf,529,537,1577422176,2797,0
111,046+-+AGeh,495,470,1577421985,9773,0
112,Barbarendorf,514,560,0,2521,0
113,KochsBesucherzentrum+024,531,485,1577300142,10215,8
114,041+Tinky-Winky+staubt+ab,481,467,1682039,7061,0
115,%5B0000000010%5D,526,496,9496793,9596,8
116,moin,504,528,1577322657,9207,0
117,AG-032+Kanais,503,532,10043221,9711,0
118,dahamwadensalat,473,495,1577420400,2825,0
119,Bonusdorf,486,550,0,1927,7
120,AG-029+Einzig,505,527,10043221,9711,0
121,Barbarendorf,496,568,0,1984,0
122,Predator007GollumPUSHING,526,549,1577387295,10409,3
123,023,508,518,1577357369,8822,0
124,030+Ich-AG,479,520,1577230550,3313,0
125,028%7C+Kaserne,512,534,1577319022,9044,0
126,Barbarendorf,461,503,1577195316,2607,0
127,029,491,490,9909037,7599,0
128,017+-+AMg0%27s+Kingdom,508,515,1577316486,2940,0
129,004,495,480,1577313524,8908,0
130,Barbarendorf,513,547,0,1444,0
131,005,499,497,9909037,10228,0
132,Barbarendorf,531,553,0,1858,0
133,001,480,496,9883742,9730,0
134,Barbarendorf,490,464,0,2203,0
135,L021,446,543,1577422199,7590,2
136,066,489,476,1682039,9466,0
137,Barbarendorf,430,487,1576924197,2422,0
138,05.+Johannisbeere+%28rot%29,517,521,1577354766,9995,5
139,-+-+-,484,489,9905764,8640,0
140,Nord-Bunker_02,486,561,1577305093,7209,3
141,44%3A98%3A81+%2F%2F+MMEXFAB,481,498,1577193698,8358,0
142,Timay+07,465,478,9401829,2262,0
143,Barbarendorf,492,496,0,2696,0
144,Maggie%7C04,491,478,1577404913,3614,0
145,%5B0000000025%5D,545,515,9496793,4547,4
146,44%3A79%3A98+-+Bashtown+051,498,479,10220179,5778,0
147,043+Jagdrevier,466,482,1577415356,7307,0
148,013+-+vAGabund,548,497,1577382746,4045,7
149,D005,482,479,9196619,6925,0
150,Barbarendorf,530,552,0,2520,0
151,001,500,487,1577266935,9317,0
152,052+%7C+Why%3FAG%21,514,509,1577276619,3804,0
153,%5B0000000016%5D,531,492,9496793,9332,2
154,E+1,491,509,1577396375,10153,0
155,008,518,561,1577405512,5427,7
156,028,501,494,9909037,10200,0
157,017+Schweiz,469,520,831449,3465,0
158,55%3A50%3A88+%7C+Hamburg,508,558,8614659,5774,5
159,45%3A70%3A45+-+Bashtown+035,505,474,10220179,9969,0
160,Barbarendorf,537,492,0,2347,0
161,%23+OP-World+%7C%7C+018+Green+Bit,546,545,1577422027,7922,9
162,027,493,494,9909037,9904,0
163,Deff-Dorf,516,490,1576367854,5483,1
164,-+-012-+-,495,488,1577417331,7540,0
165,029,550,505,1577373909,2210,0
166,KiwisOnTour,487,489,1577229681,10681,0
167,Barbarendorf,499,490,0,1563,0
168,Barbarendorf,481,562,0,1379,0
169,Barbarendorf,494,503,0,888,0
170,Barbarendorf,469,545,0,1988,0
171,Barbarendorf,500,495,0,1055,0
172,033%7C+Kaserne,558,507,1577319022,1961,0
173,023,487,491,1577415064,8953,0
174,Barbarendorf,476,447,0,1535,0
175,Bonusdorf,506,562,0,2148,4
176,Barbarendorf,487,509,0,1627,0
177,Barbarendorf,480,455,0,1925,0
178,018S%C3%B6ren,502,525,8172660,6023,3
180,019,503,500,1577266935,8606,0
181,K--31.W-AGGRO,499,474,1577419647,10136,0
182,003,496,481,1577313524,8796,0
183,AGB,537,446,1577057432,5557,0
184,009,503,518,1577166409,7922,5
185,KochsBesucherzentrum+030,506,480,1577300142,9686,0
186,45%3A64%3A42+%2F%2F+-+04,542,464,1576923185,3142,0
187,001+Z%C3%BCrich,474,517,831449,9995,0
188,022+AG,481,513,1577411422,9792,2
189,004+Ich-AG,471,525,1577230550,9363,0
190,Barbarendorf,473,458,0,2508,0
191,027+Bonusdorf,560,481,1577197889,5088,5
192,006+Expansion,471,514,831449,9995,0
193,Barbarendorf,510,541,0,2689,0
194,%7CKommenGeradeOffenOderFakes%3F%21,463,523,1577081251,9448,0
195,%5B0000000004%5D,529,507,9496793,9000,0
196,029+-+AGeh,514,434,1577421985,8125,9
197,004+Glumanda,472,503,1577416656,9773,0
198,Barbarendorf,526,557,0,1711,0
199,%7CKommenGeradeOffenOderFakes%3F%21,467,516,1577081251,9448,0
200,008+Schillok,501,437,8297659,5905,0
201,014+Senku+Ishigami,532,457,1577421927,9714,8
202,011+Expansion,482,504,831449,9995,0
203,029+DYNAMOLAND,542,552,1577242542,3253,0
204,003+Donnerfels,471,513,1577416049,8813,0
205,006+RAMSI+AG,529,451,1577422051,3154,0
206,005+AG,485,513,1577411422,8255,0
207,003+Expansion,474,522,831449,9780,0
208,Barbarendorf,566,503,0,2164,0
209,017+AG,478,516,1577411422,9107,5
210,KommenGeradeOffenOderFakes%3F%21,468,515,1577081251,9039,0
211,Barbarendorf,524,506,0,1933,0
212,023+AG,485,504,1577411422,9820,0
213,Barbarendorf,558,524,0,2516,0
214,008,524,435,1577417391,6525,6
215,007+Sen%27jin,468,506,1577416049,11283,0
216,Barbarendorf,469,558,0,2404,0
217,010,552,507,1577373909,3053,2
218,007+Expansion,469,518,831449,9995,0
219,00001,507,439,1577296634,280,0
220,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,513,484,1577345406,8793,0
221,Barbarendorf,528,525,1577338263,2429,0
222,-+-002-+-,495,485,1577417331,6972,6
223,KochsBesucherzentrum+019,515,478,1577300142,7728,0
224,Barbarendorf,476,530,0,1566,0
225,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,516,486,1577345406,5500,0
226,Wolfi+oo2,527,524,1751697,2044,0
227,ionm,486,527,1577322657,7632,8
228,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,505,489,1577345406,9693,0
229,54%3A14%3A64+lLink,444,516,1577307745,4774,0
230,AG+%28565%7C524%29+K55,565,524,1577398609,10061,4
231,K--19.S-AGGRO,515,495,1577419647,7078,0
232,026+DYNAMOLAND,536,555,1577242542,3380,0
233,012+%7C+Bonusdorf,438,502,1577422020,5249,7
234,45%3A81%3A59+-+Bashtown+015,519,485,10220179,9148,0
235,003,479,498,9883742,9230,0
236,Deff-Dorf,520,481,1576367854,8543,0
237,Robbenkagge,455,465,1428213,6416,0
238,002,490,470,3069536,5861,4
239,Barbarendorf,523,489,0,1669,0
240,Barbarendorf,537,525,0,2553,0
242,KiwisOnTour,471,451,1577229681,5589,0
243,Bonusdorf,476,544,1577387295,3645,5
244,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,511,487,1577345406,4977,0
245,025+Kekse,463,530,831449,2469,0
246,45%3A92%3A30+-+Bashtown+019,520,493,10220179,7837,0
247,Barbarendorf,489,477,1577421691,1837,0
248,Bonusdorf,446,482,0,1777,9
249,003,497,488,1577357369,10136,0
250,dahamwadensalat,474,495,1577420400,2517,0
251,Sea-Kay2010%27s+Dorf,496,490,8951711,727,0
252,Kein+Dorf,515,445,1577299650,2283,0
253,Gangster+Lord+MW%27s+Dorf,498,486,1509418,384,0
254,Barbarendorf,459,540,0,2631,0
255,005,494,486,1577266935,9492,0
256,Barbarendorf,494,456,0,2590,0
258,KiwisOnTour,474,476,1577229681,6935,0
260,Barbarendorf,463,458,0,1637,0
262,Barbarendorf,519,446,0,2297,0
263,017+B%C3%B6seAG,515,528,1576860050,10471,0
264,069,502,538,1577387295,10287,5
265,02.+Brombeere,516,524,1577354766,10207,0
266,04.+Heidelbeere,514,530,1577354766,10228,0
267,Barbarendorf,542,538,0,2054,0
268,%5B0000000008%5D,525,504,9496793,9636,8
269,024+B%C3%B6seAG,517,530,1576860050,10471,0
270,802+-+Atlantic+Ale,456,542,1577422053,2581,0
271,%5B004%5D+Turtle+Town,510,531,1577419774,9995,0
272,039+Senku+Ishigami,534,460,1577421927,6185,4
273,011+Zeldoris,517,538,10157803,8367,0
274,Barbarendorf,503,526,0,1506,6
275,AG-033+Okein,507,526,10043221,8910,0
276,Barbarendorf,485,552,0,1634,0
277,45%3A91%3A36+-+Bashtown+021,516,493,10220179,7763,3
278,AG-035+Nina,505,530,10043221,8638,0
279,%23026,539,451,1577305388,3016,0
280,021+B%C3%B6seAG,517,525,1576860050,10471,0
281,Barbarendorf,539,541,0,2008,0
282,Barbarendorf,513,535,0,1247,0
283,AG+Snake+Island,459,557,1576178066,6084,7
284,The.Deutsche,523,538,1576663356,8671,0
285,Barbarendorf,505,543,0,2173,0
286,038+Senku+Ishigami,521,452,1577421927,9899,8
287,Barbarendorf,522,542,0,1900,0
288,Barbarendorf,463,548,1577410931,2240,0
289,Barbarendorf,486,467,0,6547,6
290,Barbarendorf,508,531,0,1421,0
291,Barbarendorf,479,544,9519285,2244,0
292,022+Linkin,466,520,8582892,9247,0
293,021+Inaktiv,470,523,831449,2016,0
294,Deff-Dorf,506,492,1576367854,9467,3
295,Kaigun+Honbu,483,512,1576719852,8946,0
296,003,492,463,3069536,2061,0
297,018+%2F%2F+Arkadia,484,509,1577415064,9995,0
298,Barbarendorf,536,458,0,1895,0
299,Kaigun+Honbu,486,514,1576719852,10136,0
300,R3sG+Chiller+007,488,527,9865268,4672,0
301,PureKonFlict,443,509,10176904,10081,8
302,Kaigun+Honbu,495,505,1576719852,9136,0
303,Barbarendorf,565,505,0,2540,0
304,KommenGeradeOffenOderFakes%3F%21,468,545,1577081251,2668,5
305,015,493,512,9909037,6444,0
306,Barbarendorf,462,526,1576300352,2810,0
307,Bonusdorf,488,554,0,1988,6
308,007SERAFINO,499,508,8172660,8196,0
309,KommenGeradeOffenOderFakes%3F%21,472,516,1577081251,6606,0
310,006,481,502,1576948438,5645,0
311,030+AG,477,511,1577411422,6159,0
312,028+Ich-AG,482,522,1577230550,3666,0
313,AG+%28566%7C519%29+K55,566,519,1577398609,9004,6
314,053+AG,479,504,1577411422,9773,0
315,012+Ich-AG,479,519,1577230550,9322,0
316,Barbarendorf,490,557,0,1540,0
317,003+Ich-AG,477,519,1577230550,9137,5
318,Kaigun+Honbu,490,521,1576719852,9624,0
319,Barbarendorf,527,451,0,1377,0
320,K--33.W-AGGRO,501,474,1577419647,5483,6
321,Barbarendorf,489,525,0,1589,0
322,Barbarendorf,555,514,0,1551,0
323,Okara,556,497,1577418160,2920,3
324,020+Linkin,466,518,8582892,9592,0
325,11.+Moltabeere,513,525,1577354766,9995,0
326,PLAGE,464,486,10208186,7423,0
327,Vivi%27s+Texas-Metropole,515,520,8172660,10338,0
328,021,510,522,1577357369,11324,0
329,015,525,507,1577416281,7646,0
330,AG+%7C+031,500,457,1577422171,10351,8
331,Dorf,509,527,1577247202,5740,0
332,Barbarendorf,468,458,0,1242,0
333,Ramsch-Halde+1,512,517,8172660,10471,0
334,030+005,555,471,1577375504,6564,6
335,023+%7C+Why%3FAG%21,519,526,1577276619,10228,0
336,%5B0000000015%5D,532,510,9496793,8935,0
337,Bonusdorf,570,510,1577294742,2244,4
338,004+%7C+Why%3FAG%21,522,518,1577276619,10228,0
339,029%7C+Kaserne,514,534,1577319022,2310,0
340,020,524,530,1577416281,10059,0
341,RW1,434,498,1577414839,3629,0
342,Bonusdorf,521,443,0,2265,7
343,024,529,520,1577416281,10136,0
344,006%7C+Kaserne,528,522,1577319022,8974,0
345,Barbarendorf,481,518,0,2373,0
346,022+Ibitak,469,501,1577416656,4008,0
347,Barbarendorf,480,520,0,1700,0
348,025+%7C+Why%3FAG%21,532,517,1577276619,10228,0
349,Barbarendorf,521,499,0,2536,0
350,%5B0000000014%5D,533,514,9496793,9433,0
351,Barbarendorf,488,496,0,2085,0
352,020+%7C+Why%3FAG%21,531,520,1577276619,10228,0
353,019+%7C+Why%3FAG%21,536,516,1577276619,10228,0
354,060+MAGNUM+OPUS,554,469,9707878,3946,0
355,Bonusdorf,470,557,0,2507,3
356,001+AG+Manufaktur,538,522,1576173702,8447,0
357,031%7C+Kaserne,547,490,1577319022,3486,0
358,022+Kaksikymment%C3%A4kaksi,444,483,1577195316,7891,8
359,013+%7C+Why%3FAG%21,525,521,1577276619,10228,0
360,Barbarendorf,564,482,0,2484,0
361,Barbarendorf,526,472,1576367854,2561,3
362,001+B%C3%B6seAG,535,532,1576860050,10471,0
363,001+%7C+Why%3FAG%21,518,514,1577276619,10020,0
364,Barbarendorf,434,477,0,1885,0
365,001%7C+Kaserne,529,522,1577319022,9779,0
366,011-Sturmkap,459,511,1576718136,3427,0
367,007,498,505,1577357369,10227,2
368,008+AG+Manufaktur,542,529,1576173702,9062,0
369,Barbarendorf,504,551,0,1690,0
370,018+B%C3%B6seAG,515,523,1576860050,10471,0
371,Barbarendorf,529,560,0,1667,0
372,%7ETegridy+Kirchweih+AG%7E,515,552,1577323565,9150,5
373,046+%7C+Why%3FAG%21,532,508,1577276619,9351,0
374,Barbarendorf,536,498,0,1621,0
375,038+Luumoos%27s+Dorf,499,452,1577422017,5675,1
376,%5B0000000007%5D,527,504,9496793,8467,0
377,007,498,487,1577266935,9584,0
378,025+B%C3%B6seAG,525,512,1576860050,9205,0
379,Barbarendorf,485,549,1577397549,2534,0
380,KochsBesucherzentrum+014,521,472,1577300142,8105,8
381,046,531,499,1577416281,5517,0
382,Barbarendorf,491,557,0,2098,0
383,043,523,506,1577416281,8064,0
384,001+Pain,543,521,1577416271,7392,0
385,Barbarendorf,475,459,10235247,3167,0
386,001,527,523,1577416281,10136,0
387,Barbarendorf,456,460,0,1299,0
388,024+%7C+Why%3FAG%21,534,520,1577276619,10612,0
389,Barbarendorf,474,550,0,2243,0
390,D006,483,479,9196619,8279,5
391,029+%7C+Why%3FAG%21,544,515,1577276619,10228,0
392,009+Expansion,481,504,831449,9196,0
393,45%3A62%3A49+-+Bashtown+014,529,464,10220179,7730,6
394,R3sG+Chiller+004,511,524,9865268,8282,0
395,Barbarendorf,538,508,0,1798,0
396,Barbarendorf,510,526,0,2314,0
397,D%C3%B6rfle,469,505,9898251,4270,0
398,015Susanne,505,519,8172660,7333,0
399,Kein+Dorf,515,444,1577299650,2197,0
400,PureKonFlict,444,514,10176904,9230,4
401,Moin+Norden,506,527,1577322657,9263,0
402,Barbarendorf,546,509,0,2585,0
403,015,509,519,1577357369,8449,0
404,038+Po+hat+Besseres+zu+tun,480,469,1682039,9492,0
405,014,503,483,1577266935,7728,0
406,15%3A55%3A83%3A86+-+PINGU+INCOMING,535,491,1577143467,8323,8
407,D014,479,473,9196619,8791,0
408,Barbarendorf,477,562,0,1672,0
409,ARA-011,502,431,1576977042,9506,2
410,KiwisOnTour,476,466,1577229681,6512,0
411,Barbarendorf,544,502,0,2092,0
412,Ventho+0015,489,464,1577228586,9346,0
413,029+RAMSI+AG,530,444,1577422051,3360,0
414,KiwisOnTour,482,482,1577229681,7437,0
415,030,554,513,1577373909,2478,0
416,051+-+AGeh,491,471,1577421985,9294,0
417,Barbarendorf,477,449,0,2217,0
418,004,490,473,3069536,9031,0
419,UUU7,475,558,1577323565,4917,0
420,009+Reaper,548,528,1577419327,6257,7
421,D009,487,480,9196619,9124,0
422,Barbarendorf,486,547,1577387295,6418,0
423,55%3A61%3A57+%7C+Carnelian,517,565,8614659,9846,1
424,029+Tinky-Winky+schl%C3%A4gt+Azubis,482,466,1682039,8365,0
425,Barbarendorf,509,447,0,1962,0
426,900+Teletubbies+Auffangstadion,466,452,1682039,6611,0
427,Barbarendorf,558,529,0,1963,0
428,Barbarendorf,501,462,0,1878,0
429,Barbarendorf,457,534,0,2374,0
430,037+Dipsy+geht+auf+Raubzug,480,465,1682039,6497,0
431,Barbarendorf,535,502,0,1868,0
432,029+%7C+Abra+Stone,466,464,1577375287,8316,0
433,45%3A51%3A34AG,514,453,1577247396,1947,0
434,Bonusdorf,550,486,0,2523,9
435,036,516,529,1577416281,8218,0
436,Barbarendorf,506,538,0,1852,0
437,Ventho+0020,509,499,1577417850,2858,7
438,023+B%C3%B6seAG,515,532,1576860050,10471,0
439,Bonusdorf,478,443,1577203959,4366,0
440,R3sG+Chiller+001,510,524,9865268,10136,0
441,Barbarendorf,496,473,0,1714,0
442,moin,507,531,1577322657,9448,0
443,010,519,564,1577405512,3305,6
444,Barbarendorf,514,527,0,1173,0
445,Barbarendorf,524,464,0,2515,0
446,Flamingo+Plug+Walk,448,514,1576688077,7999,5
447,002+%7C+Why%3FAG%21,521,518,1577276619,10063,0
448,Barbarendorf,518,461,0,2533,0
449,b%28x%29%3Dmx,481,487,1577410880,9954,2
450,017,509,521,1577357369,8432,0
451,Barbarendorf,568,480,0,1949,0
452,003+B%C3%B6seAG,536,533,1576860050,10471,8
453,002,526,523,1577416281,10338,0
454,013,460,539,1577416581,9702,8
456,Barbarendorf,526,554,0,2511,0
457,Moin,501,526,1577322657,8776,0
458,Barbarendorf,455,477,0,2336,0
459,007%7C+Vormannsposten,513,534,1577319022,9603,0
460,Barbarendorf,531,504,0,1659,0
461,017+%7C+Why%3FAG%21,528,544,1577276619,10059,0
462,Barbarendorf,529,554,0,1909,0
463,015+%7C+Why%3FAG%21,529,540,1577276619,10471,0
464,013+Escanor,522,539,10157803,7256,0
465,017,442,531,1577326965,1712,0
466,010,444,526,1577326965,9660,6
467,%5B016%5D+L%C3%BCbeck,509,531,1577419774,9995,0
468,022+B%C3%B6seAG,516,525,1576860050,10471,0
469,Barbarendorf,555,529,0,1770,0
470,%5B015%5D+Malm%C3%B6,511,527,1577419774,9995,0
471,Barbarendorf,498,543,0,1794,0
472,Checkpoint+Charlie,506,541,7869219,9990,0
473,%23027,540,455,1577305388,2365,0
474,019+AG,486,510,1577411422,8101,0
475,PLAGE,471,493,10208186,9576,8
476,013+%2F%2F+Kagge,489,501,1577415064,9938,0
477,008+Barbarendorf,495,452,1577375504,8533,0
478,Kaigun+Honbu,482,507,1576719852,9606,0
479,00.006,510,477,1576819504,3649,0
480,Bonusdorf,568,502,1577411340,1647,4
481,008+Expansion,475,516,831449,9995,0
482,Barbarendorf,517,470,0,2579,0
483,014+%2F%2F+lecker+Lasagne,484,496,1577415064,9376,0
484,Barbarendorf,481,557,0,2117,0
485,00.008,510,476,1576819504,5701,9
486,011+Darnassus,470,507,1577416049,10136,0
487,026%7C+Kaserne,542,490,1577319022,4097,0
488,KiwisOnTour,474,462,1577229681,6558,8
489,014+Ich-AG,482,516,1577230550,9118,0
490,Barbarendorf,544,551,0,2136,0
491,Kakashi+Hatake,481,503,8970177,9310,0
492,Barbarendorf,492,558,0,1822,0
493,026+AG,477,513,1577411422,7132,0
494,%7B016%7DSchwarzwasserbucht,485,483,1577421691,2586,0
495,039+Miss+Fortune,509,564,10157803,9062,1
496,moun,486,529,1577322657,7134,0
497,035+B%C3%B6seAG,542,496,1576860050,4501,3
498,AG-021+Chlammy,484,534,10043221,9311,0
499,Barbarendorf,512,466,0,2519,0
500,031+B%C3%B6seAG,533,500,1576860050,4213,6
501,mion,487,530,1577322657,7038,0
502,Deff-Dorf,522,490,1576367854,5188,0
503,niom,476,535,1577322657,6169,0
504,024+AG,483,509,1577411422,9109,0
505,Barbarendorf,513,561,0,2286,0
506,016,548,519,1577419327,3921,6
507,010,495,500,9909037,8251,0
508,Bonusdorf,561,501,0,2341,9
509,017+%2F%2F+Sasuke+Uchiha,484,506,1577415064,9180,0
510,004+-+Mar99cel%27s+Dorf,470,512,1882792,10795,0
511,Barbarendorf,536,535,0,1819,0
512,Sepperl+020,465,501,8033485,10228,0
513,Sepperl+024,461,504,8033485,2745,0
514,-+-009-+-,486,485,1577417331,4747,4
515,001+Bisasam,467,496,1577416656,9773,0
516,014+marrrrta.,469,504,831449,9995,0
517,Barbarendorf,524,455,0,2264,0
518,Barbarendorf,489,478,0,3428,7
519,KochsBesucherzentrum+028,517,468,1577300142,10215,0
520,e%28x%29%3Dmx,491,504,1577410880,2121,0
521,B%C3%BCndnis+90%2FDie+Gr%C3%BCnen,519,463,1577345406,8425,0
522,%7B019%7DCelestis,495,520,1577314246,7027,3
523,008,519,531,1577416281,9995,0
524,Barbarendorf,526,481,0,1860,0
525,024+Ich-AG,477,520,1577230550,9684,2
526,005+%7C+Why%3FAG%21,522,524,1577276619,9838,0
527,057+MAGNUM+OPUS,558,473,9707878,3765,0
528,miin,514,526,1577322657,7684,0
529,016,503,487,1577266935,6838,0
530,Bonusdorf,543,481,0,1730,2
531,052+AG,477,503,1428213,8278,0
532,007,478,499,9883742,6816,0
533,025,472,498,1577415064,7007,0
534,Barbarendorf,523,541,0,1957,0
535,Bonusdorf,552,497,1577294742,3122,3
536,005+%2F%2F+Hilfe+ein+AG+kommt,489,496,1577415064,6569,0
537,Barbarendorf,503,556,0,2157,0
538,003+AG,478,511,1577411422,8759,0
539,Barbarendorf,525,501,0,1531,0
540,%23004+Holz,545,452,1577305388,8237,1
541,E+7,491,506,1577396375,7865,0
542,Barbarendorf,570,505,0,2362,0
543,008North,500,504,8172660,8276,0
544,%5B0000000020%5D,533,493,9496793,8317,5
545,%7B007%7DLumbridge,497,513,1577314246,9516,0
546,Sepperl+017,466,512,8033485,3227,0
548,Barbarendorf,483,533,0,2194,0
549,K--38.W-AGGRO,496,474,1577419647,9306,0
550,AG+%7C+038,498,468,1577422171,9995,0
551,Barbarendorf,505,481,0,1843,0
552,Barbarendorf,547,526,0,2271,0
553,028+Sandamer,457,531,1577416656,2299,9
554,D008,485,480,9196619,9823,0
555,Barbarendorf,508,506,0,1904,0
556,Kabosu,444,475,1577383770,8642,9
557,038,494,463,1577409339,10136,0
558,AG+%7C+049,528,468,1577422171,2743,0
559,021+Luumoos%27s+Dorf+AG+001,497,456,1577375504,9606,0
560,der+kleine+dicke,483,436,1577228586,8815,0
561,015,457,482,1577313524,6501,5
562,K---3.M-AGGRO,509,476,1577419647,7898,0
563,AG+Suke,551,539,1576178066,5157,0
564,AG+%7C+036,498,470,1577422171,10454,0
565,K--29.W-AGGRO,499,475,1577419647,7562,0
566,Flamingo+Plug+Walk,439,534,1576688077,9111,7
567,44%3A79%3A89+-+Bashtown+043,499,478,10220179,8195,0
568,ARA-017,505,436,1576977042,3111,0
569,057+Po+und+seine+Rentner,492,478,1682039,10136,0
570,Barbarendorf,486,472,0,1913,0
571,K--37.W-AGGRO,494,473,1577419647,7663,0
572,Barbarendorf,517,474,0,1269,0
573,Ventho+0010,488,474,1577417850,8672,0
574,Barbarendorf,553,501,0,1783,0
575,K--39.W-AGGRO,497,475,1577419647,9206,0
