3383777,Redfront+KB,0,1,559,1101
3392858,Engelskrieger+8,0,1,1194,990
3449459,Trochaeus,0,1,3758,726
7624025,yugioh13,701,7,15980,427
7629430,Mavez,640,1,2109,882
7639221,The+Phantom+007,0,4,6710,597
7649589,Pacmin3r,0,1,3377,753
7684064,%C3%A4hm%C3%B6hm,219,38,179883,155
7723961,Pommes09,667,1,38,1295
7753355,Optikk1ng,11,0,0,1457
7755816,ZeCeKahn,348,14,66875,259
7780921,till500k,0,2,2383,853
7785993,keutschi,640,2,5047,662
7791908,hamma357,58,1,2519,841
7793807,Fuki10,0,1,26,1336
7805538,Matzerot29,0,1,543,1106
7812730,PASSI+70,0,1,2568,833
7848894,Triathlon17,0,1,32,1310
7860348,Vollmond62,755,1,1080,1013
7869219,zerstorer+0,136,12,72041,255
7873819,Gerhard1950,0,0,0,1458
7884843,Elmanco,599,3,7677,564
7890448,ThePurge187,388,1,827,1051
7906478,H%C3%A4nsel-2,0,1,32,1311
7917254,Marco199601,0,1,308,1161
7944359,dragon1967,186,1,350,1146
7961799,REV-Bremerhaven,463,1,1987,898
7970769,Phosby,186,1,2500,843
7979971,nonamePDG,98,49,361097,57
8014171,Zaphod+B.,269,1,2044,890
8033485,gerwolfen,93,24,158504,169
8036481,Robin03,0,1,2602,827
8037033,princess+lea,0,1,1153,996
8046448,fanaticaldios,0,1,3082,783
8049397,Wasserhund,0,1,5230,654
8065332,Fresh,219,68,613736,6
8071280,xXHorst+OliverXx,0,1,2129,881
8091743,Hoge+123,0,1,495,1117
8110441,ANeu,0,1,1610,944
8153826,--BARROW--,0,7,21130,386
8165657,Beriel83,0,1,718,1069
8172660,Leonidas+d.1,56,23,192497,145
8194909,Mundimat,508,7,13700,443
8195285,sigurd+von+emsland,0,22,120346,199
8198259,Tiger1896,722,6,21147,385
8207383,Opa54,0,1,265,1176
8214432,banane1314,0,1,151,1208
8227714,Tarrian+Drachenzorn,0,1,3138,779
8260921,Graf+Herzer,0,1,2581,830
8277166,Held+der+Nordfront,647,1,3524,743
8278372,Neodamonden,0,1,171,1199
8280090,hart112,724,1,2035,892
8290526,isgimlie,45,1,2693,823
8297659,Simon1704,713,16,97349,223
8313863,Betonmischer,0,1,2187,876
8318630,Dewa30,679,12,33253,332
8321251,Dragonheart666,640,1,1605,945
8354082,AndreasI.,460,1,1863,915
8381239,Dr.Deadpool,0,3,2348,856
8393437,Avalanche,18,0,0,1459
8397652,Vinditgader,473,3,12876,456
8446345,Charly+Haper,590,2,3257,765
8449541,Svan+I,0,0,0,1460
8484618,Sir+DJ+der+Gro%C3%9Fe,191,9,50139,297
8487021,graf+pit,0,1,1150,998
8499874,Weiberj%C3%A4ger,556,1,179,1197
8502900,AlexanderDerDicke,178,1,2528,842
8503386,Kampf+moni,0,1,2266,868
8515428,ZZacharias,466,0,0,1461
8582892,Linkinagainst,93,31,242040,109
8590904,zitronenkuchen,473,6,14604,435
8608508,sony71,470,1,985,1028
8614659,Dr3coN,221,52,374996,51
8644819,speciaL%2A,713,6,31927,338
8658286,kevin8000,701,1,4397,688
8658681,Ernesto+1962,707,1,1024,1023
8667818,halo429,0,1,26,1337
8682164,erztttt,0,1,75,1245
8699223,peelo,0,1,187,1195
8713061,Goldener+Hut,0,1,100,1232
8717828,Donau69,659,1,238,1180
8722163,Tamil+King,733,1,2144,880
8740368,Eiserner+Gustav,0,3,3365,757
8748138,A.+S.,0,1,136,1216
8757542,hydra66,0,1,2550,835
8760427,Vorsicht2,28,13,70226,254
8778958,Snake+Mountain,0,1,26,1338
8812496,N0ki,560,10,60076,273
8822016,Leviathania,0,1,1455,964
8825760,Me+pwns+you,0,8,34129,330
8827685,-killer-94-,0,1,46,1277
8860225,scirocco09,149,1,2938,798
8880253,X-Tempo-X,0,1,1767,923
8880332,adiosoo,0,1,67,1249
8924265,David+Ross,557,5,14003,441
8929715,lykorz,0,1,95,1235
8951711,Sea-Kay2010,0,1,727,1067
8963585,Kiohyme,560,3,8550,513
8967775,Geralt+von+Riva,184,38,222081,122
8970177,BloodPax,56,5,43654,308
8978282,Aomic,0,1,234,1182
8983119,Miss-Persidrall,0,1,507,1114
8993459,miss+sofie,135,19,99665,221
9000318,Alphaboss967,671,3,6782,589
9018960,Nachtweide,0,1,737,1065
9025444,Dresden49,0,1,1609,948
9053060,Lord+Rob,219,42,285558,83
9070248,ChiefShaNone,136,11,42972,309
9078316,stemmprofi,0,0,0,1462
9081139,samugll,0,1,26,1339
9084229,akonic,0,1,26,1340
9094864,ratte100,0,1,91,1239
9099199,revenger53,649,1,2336,859
9124434,Eisi-is-back,535,3,4731,675
9126777,Graf+von+Salzgitter,750,1,2699,822
9133304,Zar+der+1,716,2,4184,703
9148153,chatmuffel,640,1,861,1045
9156193,Schinuscha,723,1,4279,707
9196619,Kelosch+loos,183,55,429920,33
9226363,Hummelnimpo,364,2,5981,627
9228930,Hells+Bulldog,0,1,46,1278
9234327,SIR+ASCHI,0,1,2892,806
9234645,DasHelge2,590,3,3912,718
9238203,Fraglich%3F,221,49,383473,47
9241040,Cooky1900,557,4,16036,426
9256749,Thor010,0,1,877,1042
9277363,Terrach,0,0,0,1463
9287475,Gernhardt+Reinda,595,1,566,1099
9297409,Tarrja,0,1,1892,911
9302902,Master+Captain+Eric,0,1,1103,1010
9306541,Uwe752,0,0,0,1464
9342906,herkules619,0,1,26,1341
9352758,felixzo,463,1,630,1085
9359322,Ibimen,589,1,3088,782
9370888,Katla-Kolgrima,61,5,6196,615
9373712,.CYAN.,0,1,275,1172
9377141,Luxtra,273,49,379242,49
9387955,lucaBMX2,0,0,0,1465
9390152,amanak,221,75,655602,5
9398528,SirAntro,0,0,0,1466
9400444,Vypo,747,2,4856,670
9401829,timay112,476,5,15655,428
9422279,Castro,273,33,195323,142
9424975,Pepart24,17,1,26,1342
9442447,snowdruss,748,1,3996,712
9442904,ilana22,0,1,315,1157
9443789,Die+Glatze+01,0,1,3635,733
9449450,Big+Taurus,219,12,103123,217
9452098,Spike2009,0,3,11600,469
9452154,Shirshu,0,1,351,1145
9471422,Diiviine,507,8,44338,306
9478306,AfgBoyS,0,1,26,1343
9482271,sylle1,0,1,31,1320
9484892,Olyrien,0,0,0,1467
9496793,Zauberkiste,28,40,291296,80
9503439,funny+but+deadly,0,1,26,1344
9509690,Roter+Teufel%2A,606,1,2760,815
9519285,Elejungle,61,6,12543,460
9537555,Specki0,0,1,26,1345
9553851,sawdelia,748,1,1539,952
9582483,Serbianac,172,3,21173,384
9592129,Alexander+3012,748,5,11757,467
9596589,VeeAyKay,0,0,0,1468
9600580,heropz,191,19,141578,180
9607649,GrimsborithOrik,707,1,453,1121
9623859,N+o+v+a+a+R,702,0,0,1469
9638064,LeiderGeilesDuo,547,1,4828,671
9652863,GerWarHD,184,2,18915,401
9668688,DogPatch,0,1,298,1164
9693465,sandracia,560,10,43972,307
9707878,Flexi+Hardweg,88,76,589504,9
9712134,GrafvonT.,723,1,2548,836
9720637,Midnight2k,135,4,11512,472
9733209,kleine+hexe+44,0,1,1923,905
9734932,Karambajule,656,3,5907,629
9749163,Pricksen,93,10,88615,231
9752551,ArturGollom,0,7,34379,328
9788935,BITCOIN,0,1,26,1346
9791647,ktm-duke,0,1,3165,774
9802462,Lord+4-EvEr-AlOnE,701,4,16657,419
9814006,Lord+Springer,759,3,8715,511
9820256,la+p%C3%BCppi,163,13,55287,282
9820518,OhrpheuZ,671,7,30600,345
9821670,lordrocky1,287,1,2536,837
9830022,Lord+bayernd%C3%B6del,0,1,3469,747
9832031,C4rh4rtt,98,26,177542,157
9865268,R3sG+Chiller,641,9,66148,260
9871136,magnum16,0,3,2421,850
9875658,Guckusele,0,1,1722,928
9878056,LadyMariaII,273,37,277244,87
9878288,Der+Einzige+Schl%C3%A4chter,0,1,1538,953
9879935,Champp,0,0,0,1470
9883742,luchse,56,11,87418,233
9897973,hondahorst,762,1,886,1038
9898251,Takumi141,93,14,67433,258
9905764,Mumubob,183,53,459502,28
9907517,atze276,0,0,0,1471
9909037,mc+morrice,56,30,249027,101
9915885,Pit1898,741,1,7223,575
9948317,Jan1887,0,0,0,1472
9955598,SteveToddi,0,4,28700,350
9956669,T+R+A+S+H,88,45,252531,96
9960147,TEST-SPIELER,183,16,123700,193
9978026,Carl+Johnson,318,8,19495,396
9987921,Ploox,340,21,117019,205
9997046,Kein+Tempolimit,0,1,26,1347
10005335,Joel+Noet,0,1,2282,865
10015030,Evgeny+van+sadykow,0,1,26,1348
10028320,alterhaselassmichinruh,765,1,2904,805
10040927,Herzog-Stiffler,512,0,0,1473
10043221,FS4L3X,221,59,488227,21
10045837,K%C3%B6nig+Heerscher,741,3,5838,632
10047033,odinsherr,0,1,1204,989
10051553,Hammy2008,0,2,3711,730
10085300,RayBarone,748,4,10605,482
10085518,Lord+%C3%84ppelwoi,0,0,0,1474
10097263,Kili131,0,0,0,1475
10123809,Hurric,364,2,6291,610
10138043,Der+Frosthauch+des+Todes,470,0,0,1476
10147156,Graf+von+Bayern,0,1,769,1057
10157803,Ken+KanekiX3,221,94,767274,2
10176904,xSiicKx,273,30,229415,117
10187299,Pato001,624,2,6693,598
10188187,Mikel,273,35,174647,160
10194163,Lord+nicken,0,1,687,1074
10208186,Plague+Doctor,182,73,569819,11
10211730,Ivan+Schlitzer,0,1,26,1349
10213364,Lord+Arthurios,0,1,4012,711
10220179,Death+Squad,88,57,440056,32
10235247,Robinakis,0,2,6796,587
10241668,BlackOperator,0,0,0,1477
10275134,lanlar71,0,1,4272,698
1575846293,mannyboy,0,1,1908,909
1575860894,-Paze-,163,2,13684,444
1575877996,ms9969,149,1,1517,955
1575883066,timboly1996,0,1,26,1350
1575914251,dsbm,0,1,224,1185
1575930013,incognito777,140,0,0,1478
1575954863,white-tekk,0,0,0,1479
1575962426,Lady+Kuschelmaus,0,1,38,1296
1575962873,Batl.+5222,463,0,0,1480
1575976578,Lord+Klopfer,0,1,40,1291
1575980530,DontFightMe,219,41,341129,64
1575989858,Fightlord5,0,2,5092,660
1575990071,bass+nr1,183,21,130413,189
1575998384,fbqrs,590,4,4416,685
1576016461,smirx,184,2,17494,412
1576021081,-3x-Bilbo,553,3,13296,449
1576024158,spillgates,747,5,8320,528
1576030072,XxRaxZxoRxX,0,2,2072,886
1576051651,Lord+ORLANDO,640,2,6842,585
1576070918,Lady+Nobody,748,3,6691,599
1576086539,WaZon,0,0,0,1481
1576100942,F%C3%BCrst+Duncan,0,1,193,1193
1576109161,Arcanthos,184,22,114589,209
1576111995,moepolo,184,14,78184,244
1576115917,Schwarzer7umor,0,0,0,1482
1576118108,Ilias1020,473,2,1136,1002
1576122141,Swapmeet,367,1,561,1100
1576126433,Eule7,507,10,71265,252
1576133933,Friedrich+August+Heiden,0,1,51,1264
1576162412,Benny8,0,0,0,1483
1576173702,vHunTerZz,28,32,209013,131
1576178066,Daemon+Targaryen.,221,56,499877,18
1576184924,lukulus,0,0,0,1484
1576190061,MrVolli,209,3,5229,655
1576201684,.Benzin,0,1,1920,906
1576205244,V-D-S,0,1,26,1351
1576237852,Raton,0,0,0,1485
1576241868,allstar98,98,12,72222,250
1576249276,styloxd,0,1,26,1352
1576256779,Sandokan3,0,1,1109,1008
1576264125,FCBNr1,0,1,1121,1001
1576267637,K%C3%B6nigdererde,655,1,1268,983
1576270972,Morgane,734,5,5801,635
1576272508,DanjePetzold,0,1,48,1267
1576279686,Unaufhaltbar,0,1,1543,951
1576280846,Leevu,0,1,1369,974
1576299358,and95y,348,10,25819,361
1576300352,Lord+Primetime,93,8,54675,284
1576302819,Kartenrandschieber,273,24,195810,140
1576328662,-sturmdrang75-,305,1,1064,1015
1576337757,Tenno+of+Nippon,439,1,2165,879
1576338232,langenberger71,191,48,347418,62
1576339748,Lassmal1baun,273,65,557232,12
1576359226,trapover,0,0,0,1486
1576365354,Lady+Maralla,252,3,6129,618
1576366062,killerbiker,263,1,1483,961
1576367462,Hanssnah,644,2,10380,484
1576367854,Dinique+the+G,88,50,295120,77
1576397597,Gold+Whey,0,1,26,1353
1576402134,Hasenburg,640,5,13232,451
1576402283,derPatenonkel,659,2,5426,651
1576409112,Noely,473,4,16620,420
1576416278,mystery+castle,183,28,185720,151
1576418916,cowboy08,701,2,4103,705
1576439885,dviii93,0,1,1148,1000
1576456615,Eddard0Stark,0,6,29130,348
1576461649,Pat5rick,765,2,7714,558
1576476295,Grawp,36,2,4274,697
1576478431,Big+Chungus,547,1,3501,745
1576501978,xTheStevo,348,23,154504,172
1576508938,DickerFetterPanda,182,45,263575,91
1576518713,Stormspirit91,641,6,44975,304
1576525456,uhu+stic+09,667,9,25146,366
1576541148,cyber01,0,1,2003,896
1576543026,xTheToddi,348,46,353145,60
1576547212,BigSmoke99,0,1,83,1241
1576552912,Bauwagen,0,1,2839,810
1576553654,Graf+Schweineb%C3%A4rmann,599,1,2718,820
1576559711,SickTrax,0,1,32,1312
1576560204,impsplash13,0,1,26,1354
1576560446,eisenbahnmucki,0,0,0,1487
1576566293,playingpsycho,348,18,121684,195
1576573970,Goyo1904,0,1,1471,962
1576579016,KingBobo,0,1,3385,752
1576585422,elfderpinke,0,1,3139,778
1576607315,Denniyo,0,1,3790,723
1576613431,betuesss,0,0,0,1488
1576614492,WiiiZZY,0,1,38,1297
1576620315,MacMueller,701,6,23605,373
1576629532,Radierdiweg,651,8,28580,353
1576632665,Lord+Lord+August,388,0,0,1489
1576637776,thefuture,557,3,8227,523
1576644829,Hexer01,507,9,29180,347
1576645918,x3istee,0,1,26,1355
1576658322,ALT+F4,0,1,42,1289
1576663356,The.Deutsche,221,73,600926,7
1576668504,cynztwissty,0,1,5909,628
1576675480,gleitzer,0,1,2912,802
1576679816,Bienenk%C3%B6nig,659,1,2692,824
1576685974,Liquid1,0,1,1490,960
1576688077,Disturbed,273,59,527597,14
1576692459,Sir+Hendriks,0,2,4518,682
1576711209,BElschen,0,1,267,1175
1576712239,Schattenloch,0,3,3599,740
1576713156,sumole,624,1,2217,873
1576716201,Arguslicht,191,69,411895,38
1576718136,lenker+der+schlachten96,93,15,94551,225
1576719852,Sakazuki,56,33,239134,111
1576722514,Holgeuer,0,1,171,1200
1576744115,Detox1,98,28,194953,143
1576744313,Aerynor,0,3,5764,637
1576758399,webbutler,0,0,0,1490
1576760393,TheLastMajor,0,0,0,1491
1576761492,janwe01,569,1,901,1035
1576770512,OrangeB00BS,221,45,324143,71
1576775378,Basto1986,0,0,0,1492
1576786561,DonkeyRollers,767,2,1678,933
1576794527,Riuwental,507,4,8155,529
1576797287,Captain+Matschbirne,701,2,6515,605
1576799290,SirKyro,671,1,4711,676
1576804113,Lord+NERO,0,0,0,1493
1576812784,Tomi1,567,1,968,1030
1576813604,Kadirah,0,1,26,1356
1576819504,NutzPunsch,20,10,51869,291
1576831457,GolDRiku,273,42,262809,92
1576833542,dobbertin,0,0,0,1494
1576839110,MrLappen,151,1,38,1298
1576839771,Tresdin,0,5,36684,322
1576840077,Biel,0,1,26,1357
1576842103,KecReloaded,0,1,26,1358
1576844179,Sansa+Sta,0,1,26,1359
1576852587,Dodgecossie,671,0,0,1495
1576854463,Rekrut+Anabolika,0,2,12680,459
1576855173,bauerJnr,0,2,6945,590
1576859209,Biomilch,688,1,28,1322
1576860050,B%C3%B6serBube987,28,51,362010,56
1576863915,lubenko1,0,1,32,1313
1576869929,Magblast,473,6,16838,418
1576875068,sillex3,193,5,34408,327
1576880392,stefan1809,287,1,229,1183
1576883738,Outstanding,219,28,233316,114
1576884345,Gin.,364,28,152718,174
1576896342,zarterdude,0,1,1028,1022
1576898283,Lingab,0,0,0,1496
1576906009,Bambusexperte,219,34,248483,102
1576907335,hokahe,0,1,374,1142
1576909699,%C3%9F%C3%9F%C3%9F%C3%9F,707,1,4589,683
1576910559,tzikgu,0,2,6102,622
1576922204,ExtremFighters,98,32,204242,134
1576922691,milchmann95,172,33,209983,130
1576923185,Bob.der.Turmbaumeister,88,15,82226,237
1576923513,K%C3%B6nig+Elendil,535,1,881,1040
1576924197,cptpapaya,163,9,31162,341
1576925681,Aglon,0,1,203,1189
1576932602,Grantlbart95,557,3,14888,433
1576932853,KronenEx,287,1,1741,926
1576933097,LORD+PEINT,61,0,0,1497
1576937295,tonymahonylk,508,7,24395,369
1576937613,sven3991,459,1,3074,784
1576939408,Selo+Abi,183,64,388868,46
1576939913,bottas1,0,1,636,1081
1576940223,Scorpi11,135,1,2852,809
1576946889,HerrHaschi,707,1,2942,796
1576947040,Roqqinella,182,24,131400,187
1576948438,jenser555,41,2,12171,463
1576949445,KingWeekend,651,23,117844,203
1576951073,Ignorance,136,28,178077,156
1576951318,Dunkler+Magier,0,2,6605,601
1576951990,PushAmBau,547,16,71285,253
1576955030,mhhhkay,0,1,38,1299
1576958889,J-P-M,421,0,0,1498
1576959994,friedibAng55,364,20,102499,218
1576961433,pphock,652,4,7917,542
1576962937,Raptor+Formagie+GmbH,221,72,556421,13
1576963216,Farmbot,0,1,26,1360
1576966358,Fumes1509,56,2,16075,425
1576968765,NoFarmShit,340,33,250753,99
1576974001,Nameless%2A,0,1,53,1259
1576975223,%2ARADLERTRINKER%2A,0,2,4990,664
1576975454,Nihonium,172,37,323549,72
1576975643,Bremux,0,0,0,1499
1576976486,campino22,707,1,3157,776
1576977042,Arathor1304,88,39,222270,121
1576984811,Gerdes+Gubbel,0,0,0,1500
1576991804,Bashexpress,0,1,26,1361
1576992881,OneManArmy%2A,0,1,26,1362
1576994796,SuperSoft,0,1,59,1254
1576995948,Eurythemix,28,49,369156,53
1576997861,GoldSt%C3%BCck,0,6,24243,371
1577007420,Bananenwurst123,0,1,26,1363
1577009681,King420er,713,0,0,1501
1577010175,timos101,221,62,398971,43
1577011004,kr%C3%BCmel,672,4,8915,509
1577011463,BobDerBaumeister007,98,19,117881,204
1577012688,LoopingLouie99,713,9,56552,278
1577015987,Earlie,0,1,343,1149
1577019582,Riechkolben,0,1,1595,946
1577019601,Highfox,0,0,0,1502
1577021252,nDreW,0,1,4017,710
1577025753,Lord+BlauerFasan,659,3,12178,462
1577025920,Sikk97,0,1,1040,1019
1577025997,FrauMitte30Single,182,48,315437,74
1577026392,GodSaveTheRave,348,40,220824,123
1577027224,Goldi97,0,1,318,1156
1577027827,Bilbo+mit+Flamingo,0,0,0,1503
1577028879,hoch25,0,2,1944,903
1577029398,Fabs95,98,23,166711,163
1577030247,Habemeister,0,5,16175,423
1577034011,Farmichdich,0,1,752,1060
1577035106,Hulk30,590,0,0,1504
1577038440,KscFreak94,0,1,26,1364
1577042248,k%C3%B6nig+hanz+peter,0,1,2997,794
1577042866,XXMK18XX,0,4,4276,694
1577043725,Apored,713,8,22267,381
1577045547,vantroche,0,1,2744,817
1577047258,Ryocia,557,4,11742,468
1577047925,Saurfang,0,1,26,1365
1577050492,xDave98,560,13,55235,283
1577052944,definitely+not+sony,0,1,38,1300
1577052967,N06ameN0Life,0,0,0,1505
1577053358,Catenaccio,126,7,25636,363
1577054379,Whatzzzz,0,0,0,1506
1577057432,Aether,88,53,334336,68
1577059881,Kappengeier,340,42,272819,88
1577060636,Halwadar,725,1,3610,737
1577061607,Alex,0,1,1339,978
1577062267,Lessich1998,0,1,1240,986
1577064900,Stinktier,0,1,26,1366
1577066276,eism,120,2,2017,895
1577066459,bigdaddy19670,172,2,3204,770
1577066633,ritter+hamma,0,1,314,1158
1577069080,Faiskofaisk,0,0,0,1507
1577070621,mulan1982,273,52,391016,45
1577073353,Alkerus,0,0,0,1508
1577075188,Furor+Teutonicus,0,1,872,1044
1577078469,Daryl+Dixon,0,1,1124,1004
1577079441,wullieur,0,1,47,1270
1577080602,Fixie+Hartmann,45,1,2997,797
1577080702,maikvd,754,1,992,1027
1577081251,Rejn,93,36,268968,90
1577083680,kluckis,138,1,1348,977
1577083798,Bl4ckSeries,138,3,6740,593
1577085869,Friedlicher+Siedler,273,24,174210,161
1577086529,bendertwins,547,1,739,1064
1577090502,pfu100,0,0,0,1509
1577091431,Stevebe78,0,1,634,1083
1577092090,alpha01,287,1,1047,1018
1577092678,echt+jetzt,672,1,1613,941
1577093467,bertl,567,0,0,1510
1577095727,dogan,0,0,0,1511
1577096575,lucko5,0,1,26,1367
1577097967,paridom,0,1,32,1314
1577102326,Shooter,756,9,36222,325
1577104233,stehbeisl3002,0,1,3019,792
1577105644,%2ATempo%2A,163,1,607,1091
1577105823,Tuppes,0,1,878,1041
1577108159,.007,749,3,3377,754
1577116728,TheHoffl,136,48,293391,78
1577117232,godlikehero,135,7,27922,356
1577117902,Gabriana,723,1,1022,1024
1577119447,katzi2510,0,1,44,1286
1577120445,Der+Spieler,0,12,25060,367
1577124873,saladin2,464,2,6107,621
1577128721,silent12719,191,72,488928,20
1577130776,held123,0,1,1571,949
1577131139,Gilan01,659,1,1426,969
1577132942,darkos17,701,3,12761,457
1577134460,lord+alter+schwede,0,0,0,1512
1577136025,Minidekus92,0,0,0,1513
1577138412,Sven+1974,567,1,847,1049
1577143467,King+pingu,28,39,324992,70
1577143961,pierce21686,0,0,0,1514
1577145159,Quantum+meruit,547,9,60121,272
1577145662,Mighty+Duck93,0,1,26,1368
1577146031,fries,0,1,120,1221
1577148699,IchMagFreibier,98,50,398140,44
1577149194,Maligos,667,1,875,1043
1577150847,RMS1,136,26,210166,129
1577153212,Andreas102,552,3,2447,848
1577153654,verr%C3%BCckte+socke,602,1,3191,771
1577154916,sturm90,88,45,336724,66
1577158486,Koreh,0,1,26,1369
1577158777,MD1999,0,1,46,1279
1577158901,mummysdarling,473,7,22879,379
1577160674,Phenix,182,23,160261,166
1577161700,stio,775,3,14149,439
