8984,1720970884,1577280699,1576078684
6465,1720971116,1577218535,1577377416
2031,1720971806,1577404391,0
7356,1720972411,1577421953,1577422151
8267,1720973060,1576338232,0
7045,1720973966,1577070621,0
7446,1720974106,1577010175,1577177994
334,1720975155,8071280,0
6676,1720975390,1577422271,0
4083,1720977903,1576103513,1577397996
6097,1720978262,8905863,0
219,1720979567,1577296634,0
6658,1720980360,1577302491,9273583
2810,1720980825,1576419915,10096389
10853,1720980895,1576939408,0
7293,1720981938,9478306,0
2079,1720982530,1577083680,10219
10485,1720983548,1577305768,1577422657
7975,1720984240,1577303733,1577307230
7476,1720984768,1577025997,0
4573,1720984877,1577074220,0
5276,1720985071,1577359771,0
5419,1720985852,10176904,0
6272,1720985876,1577406777,1577279636
6043,1720986607,8191213,0
8677,1720987074,9987921,8652477
5196,1720987853,1577197158,1577294409
5791,1720988233,1577314900,9448823
11561,1720988510,1576951990,1577169400
2125,1720988685,1576948438,0
1600,1720988906,1577418384,0
2404,1720989927,1577376064,7969191
2234,1720990642,1577387295,1785224
645,1720991690,1577302711,0
2485,1720992166,2558186,8506865
209,1720992291,1576465804,0
8662,1720992664,1576883738,1576930724
8571,1720994305,1577405034,0
9200,1720994993,1577358321,1577422345
11515,1720995611,8563199,1577115070
1408,1720995709,1577250736,0
56,1720996118,1577416396,8833216
5544,1720996295,1577029812,1577396378
3683,1720996697,1577387516,0
6738,1720998090,1577421578,2471620
8422,1720998345,161692,0
5069,1720998370,1577016920,1577308548
2323,1720999332,1577322657,2959168
6184,1720999894,1577353517,0
375,1721000236,1577402255,0
5866,1721000564,1577419311,1577411202
9680,1721000893,1577422706,0
5207,1721003022,1577414504,0
3449,1721003180,1577308794,0
7399,1721004171,1576302819,0
8844,1721004489,9127805,0
10596,1721004870,1576975223,1577281972
7492,1721005561,9377141,1577422162
1992,1721009105,611188,1577421617
5341,1721009262,1577208770,261877
6525,1721009996,1577333584,0
7543,1721012956,1577422032,1576922822
1132,1721019477,1577300142,1575921977
6259,1721021973,1577421740,0
2955,1721022148,9352041,1576377589
8346,1721022233,1577312768,0
7512,1721022516,1577339250,1577389206
1676,1721023107,1577416255,0
1440,1721023260,1577235991,1577413397
7267,1721023341,10058403,114883
5719,1721024071,1577268661,0
4011,1721024388,1576292854,0
8389,1721024735,158264,0
9004,1721024784,1577137518,1577422326
101,1721029501,3466474,8381239
2146,1721029863,1576526473,884610
5409,1721029906,1577407698,0
4730,1721030161,9173861,1577418587
3723,1721030432,9909037,0
1981,1721030726,2689301,1577330068
8336,1721030920,1577269813,0
6373,1721031266,2237807,1577119473
4587,1721031271,1576922691,0
1340,1721031291,1577197893,0
9071,1721033669,1577422383,0
6658,1721033713,1577375069,1577302491
2142,1721034042,1577261199,0
5890,1721034385,1430117,1577422046
3917,1721034902,1577421855,1577373433
2341,1721035122,1576743144,3221242
1812,1721035597,1577416581,0
3617,1721036048,9655911,0
1472,1721036196,1577420272,2199738
2701,1721036553,1577422051,9758950
4935,1721036860,1577188059,0
246,1721037567,1576819504,1577174961
1046,1721040905,1577408825,0
3304,1721041325,1577330980,1577137844
210,1721041654,1577081251,1577417226
7564,1721041727,1576756867,1577289483
2976,1721041887,73159,1576476295
4738,1721042003,1577419327,0
10970,1721042297,1577382672,1576209495
989,1721043482,1576385702,0
5166,1721043636,9707878,1576959994
6594,1721044287,1577407596,1577358124
7860,1721044484,1577386677,1576824637
1390,1721044660,9652863,1577414617
4863,1721044856,8342200,0
9169,1721044993,1577353517,0
1882,1721045972,1577299661,1577413778
5743,1721046319,1577218535,0
3434,1721047066,1577419047,0
6644,1721047173,7901216,0
9349,1721047973,1576508938,0
11201,1721048627,1577422458,1577172560
709,1721048869,1577052005,1577421806
2775,1721048946,1576975454,0
6747,1721049186,1577017588,0
5600,1721049523,1577175889,0
7566,1721049649,8290526,0
4877,1721049891,1577294742,1577420353
7673,1721049913,1577102179,1577417124
2630,1721050269,1577404091,9464316
5154,1721050358,1577057432,2786548
8205,1721050781,1577053358,0
5231,1721051321,1576326703,0
8219,1721052614,8080497,0
10764,1721052896,1577394954,0
9572,1721054021,1577417742,1577328828
3214,1721054197,10253248,1577079137
6441,1721054273,1363922,1577112204
2436,1721054545,1577038440,0
3686,1721054756,10220179,0
6742,1721054885,1577121499,0
6480,1721055042,1577422543,0
3716,1721055141,1577417742,0
5549,1721055693,1577418495,0
9340,1721056042,1577372485,0
3172,1721056452,9865462,1577043403
8319,1721056593,9992442,0
1490,1721056693,1577171282,0
2674,1721057094,1577314246,9655287
4053,1721057548,1577422102,0
719,1721057779,1576854463,9484865
5967,1721058009,9185883,0
6537,1721058303,1577052010,0
7284,1721059097,1577332910,1577422141
9050,1721059374,1577154496,1576379519
4483,1721059435,1576867448,0
9627,1721059695,1577422373,0
3571,1721060378,942831,1577284081
2237,1721060741,1576663356,1819870
1300,1721060877,1577418367,1577326508
3857,1721060899,1577373909,1577356084
1672,1721062782,1577364041,1577342520
11229,1721063100,1577363482,9322602
9818,1721063135,8711026,168739
2738,1721063507,1577305388,0
5357,1721063575,1577418653,2289557
3681,1721063732,1577373331,1577312639
5229,1721064775,2441829,714562
3489,1721065409,1577398516,0
10046,1721065759,1576081687,618129
3696,1721066109,1577390169,1577318907
4652,1721066285,1577421987,1577417674
1330,1721066380,1577156818,0
164,1721066487,1577414888,1577403214
6519,1721066566,1577334561,0
8992,1721066625,1576339748,1577422317
6201,1721066998,1577069277,311848
3076,1721068249,9956669,1576820570
1242,1721068512,9946261,1577357225
749,1721068574,8582892,0
77,1721070769,3466474,1577418010
6299,1721071320,1577059881,0
5665,1721071596,1577410744,1577226458
7573,1721071600,1577294135,9660538
222,1721071655,1577417331,0
4022,1721071831,1577410931,0
2506,1721072781,1577408342,0
9414,1721072845,1682039,9713061
5175,1721072846,1575874886,9839003
1825,1721074224,1577420344,0
7783,1721074495,79971,0
358,1721074565,1577412733,0
7237,1721074861,923924,1577404745
7088,1721075759,1576138691,2261699
4283,1721075931,1577359050,0
6171,1721076510,1577195316,2211952
10867,1721076951,1576721037,1576315509
6924,1721077109,1577422322,0
10701,1721077112,10218537,9494846
4887,1721078105,9424979,1577420393
3965,1721078507,1577421855,0
8295,1721079168,1577407790,9380941
2224,1721079386,1577083798,1693736
8203,1721080029,3004324,0
6104,1721080586,1577205238,1576438856
4165,1721080646,1577302425,1577402018
6668,1721080787,1577224123,1577422078
2399,1721080805,1577420248,0
3746,1721081424,9693465,1577330377
2053,1721081603,9905764,1577421875
163,1721081624,7824663,0
2745,1721082596,1577387516,0
6716,1721084853,1577300036,1577372555
6562,1721085098,1577205084,0
9523,1721085106,8704003,0
5290,1721085426,1577407867,1577413110
406,1721086167,1577052005,0
4462,1721088131,1576760393,1577413452
2357,1721088855,1577043820,4822483
5720,1721089253,1577057432,0
8130,1721089495,1577344916,0
2739,1721090538,1576790328,9839014
1488,1721090734,1577407000,9328014
8864,1721091410,1428213,0
2228,1721091732,1577340002,1707742
9921,1721091997,1577422373,0
2900,1721092131,1577296007,1576176852
5749,1721093364,1577396451,1577405491
10933,1721093398,1576951990,0
7662,1721094707,1577336302,0
8084,1721094854,1577294135,0
8953,1721096002,1577422272,0
2583,1721096302,1577083670,0
2066,1721096362,1577413959,1577421871
4552,1721096690,1577338845,1577416332
8044,1721096764,1577102179,1577420538
3448,1721097463,1577000266,0
1985,1721098112,1577421403,0
9282,1721098690,10188187,9126777
10447,1721101806,950295,0
6092,1721103137,1576572460,9607665
8420,1721103160,8500850,1577029056
6912,1721103219,1577154496,0
9605,1721104871,2693813,1577387106
3779,1721105330,10034424,0
549,1721105959,8970177,0
7930,1721106777,1577421509,0
7871,1721106911,1577221047,0
3826,1721107374,1706835,0
5282,1721109102,1577197889,0
3174,1721109559,1576933097,1577043595
9879,1721109602,557746,1577343940
9033,1721109668,1577402143,1577369184
1583,1721110183,1577321978,1577339237
3674,1721110288,1577408428,1577310144
2761,1721110289,1577410762,0
7210,1721110300,1577415780,9879935
488,1721110645,1576248246,0
3929,1721110702,8829890,0
2181,1721111133,1577405512,1208819
939,1721111290,1577385993,1577336459
7248,1721111410,1576843623,0
11061,1721111428,1577386852,0
9570,1721112242,1577411394,9577322
7430,1721113075,1577295988,0
1875,1721113239,1577349626,1577418175
4722,1721113451,1576103513,1577418427
7385,1721113453,8986612,0
5254,1721113544,357248,1575948513
5271,1721113893,1577422006,1577290291
394,1721114480,1577395424,2960864
6307,1721114494,10017645,1577422046
1045,1721114893,1576049187,0
2567,1721115163,1577406566,9081889
876,1721115630,1577109481,1577053658
10937,1721115950,971163,7733302
6347,1721117028,1577117232,0
889,1721117030,1577413900,1577421808
7878,1721117282,1576883738,0
9296,1721118060,1577375287,1575896654
1437,1721118666,10043221,1577418751
5557,1721118908,1577416011,1577421839
5271,1721119057,1577235991,1577422006
3674,1721119183,1577421653,1577408428
12093,1721119195,1577203388,0
7015,1721119601,1577284623,10121028
2168,1721119678,1577421663,0
7497,1721119781,1576302819,0
10244,1721120353,3210351,1577339201
3877,1721120616,9707878,1577363148
2165,1721123089,678084,0
1426,1721123567,1577299661,1577421698
2149,1721123567,1577421854,903724
1426,1721123703,1577379427,1577299661
7353,1721123812,1577422120,0
4905,1721124345,1577193798,1577420590
5671,1721125370,8393437,1577412349
5783,1721126358,2164408,0
10945,1721127004,9390152,1577422662
184,1721128082,9876252,0
7601,1721128113,1576138691,0
7849,1721128172,9377141,0
8092,1721128462,1577339252,0
1715,1721129022,1577421519,1577349822
4175,1721129164,9902446,0
9494,1721129276,8065332,10035280
1426,1721129326,9749163,1577379427
5308,1721129377,1577421985,8048279
5690,1721129645,1577328052,0
3510,1721129654,1576760393,1577257146
6335,1721129894,1577415356,0
11443,1721130480,1576855669,1577422982
3135,1721130693,2877145,1576972693
4965,1721131873,1577421856,1577421479
946,1721132352,1577415451,1577399793
4886,1721132661,3279395,0
682,1721132785,9496793,9962043
3372,1721132974,333547,0
5939,1721133344,1576178066,0
4133,1721133378,1577421820,1577400366
475,1721134302,1577419098,0
2263,1721135555,1577402919,2160809
2240,1721135637,1577308283,1928966
519,1721136317,9712251,1576409112
3412,1721136377,1577413491,0
4554,1721136751,1577418160,1577416352
1875,1721137418,1576923185,1577349626
1654,1721137791,1577418022,0
1134,1721139051,10047615,1577162200
3633,1721139158,1577143467,0
6821,1721139493,2459101,0
5432,1721140526,1577314900,1577395385
5365,1721140734,8191213,0
10372,1721140766,1577422378,1577174063
999,1721141460,1577411422,8455208
878,1721141659,1577409664,0
9964,1721142433,1577415506,1576865900
7002,1721142506,10272011,0
7402,1721143882,1577344458,1577405062
682,1721144085,9586106,9496793
4669,1721144120,1577421896,1577417884
1983,1721144913,1577417189,1577420293
11890,1721145502,7979971,3361666
2050,1721145651,1577381503,1576186414
11895,1721145805,8563199,0
8068,1721146195,1577053358,0
7714,1721146267,1576460108,0
997,1721147304,1577419269,8345905
1900,1721147908,1576948438,1577411779
7086,1721148081,1576995948,1577422117
10627,1721148354,1577422319,0
1001,1721148662,1577397543,1576163673
192,1721149391,1577102546,0
7808,1721149520,1576338232,0
5093,1721150096,1576663356,2164408
9048,1721150372,1577186898,0
7195,1721150551,1577421585,0
10855,1721151369,1577418612,0
113,1721151520,1711967,0
1101,1721151653,1577380217,0
9521,1721152177,2843385,12423
5914,1721152288,1577350450,0
4174,1721152503,1577261944,0
3014,1721152605,1577403321,0
1290,1721153040,1577302711,1577408584
8586,1721153202,8719274,0
7801,1721154345,1576178066,1576620315
5733,1721155323,1577421578,0
3986,1721155666,1577416924,0
4332,1721156348,1577197158,1577410294
459,1721157181,1576804998,1576222997
3239,1721157494,1577375504,1577094869
6251,1721157716,1577421975,0
807,1721157728,2255761,0
10938,1721157741,8153826,0
4881,1721157889,1577420400,0
2864,1721158146,1577419815,1575970832
3608,1721158495,1577421371,0
2325,1721158644,1577280534,3049448
8766,1721158735,1575914865,0
1184,1721159348,9814006,0
3906,1721159455,800447,1577369428
6864,1721159528,1577386797,1577412949
7230,1721159543,1149562,2818577
8049,1721159915,1577309120,1577378006
1459,1721160313,1576843467,0
3042,1721160823,1577421573,0
1975,1721161160,8342200,0
7008,1721161200,1576329786,1576738170
278,1721161201,1577417178,1577416920
4971,1721161269,1577420223,0
3140,1721161620,1577414296,0
2499,1721162035,1577421533,0
1270,1721162246,1577415333,0
8234,1721162411,1577412115,2572016
6008,1721162557,8393437,0
6528,1721162613,1577400531,0
5079,1721162810,831449,0
6067,1721163151,1577386677,1577385408
6173,1721163384,1577394641,0
9017,1721163518,1577402389,1577422327
9319,1721163661,1577422378,0
6491,1721164267,1577269505,0
29,1721164420,1577419070,0
2611,1721164629,1577375504,9340699
2724,1721164704,9674526,9811082
6619,1721165343,1577388797,1577420578
1161,1721165867,1577129339,1576959079
6447,1721166042,1576973723,1577409553
2443,1721166142,1577330372,8243220
9184,1721166292,1576346137,0
3850,1721166308,1577419717,0
3138,1721166420,9352041,0
6539,1721166564,1577259980,0
7900,1721166564,1577361515,1577340662
95,1721167364,1577417850,1677602
2689,1721168219,1575934436,0
2907,1721168727,1577379565,0
8841,1721169092,1577422292,1577419414
9717,1721169831,1577421927,1577422412
1573,1721169956,1577248967,0
9247,1721170344,1577375287,2472273
6082,1721170410,1577070621,1577303161
4365,1721170566,1430117,0
1589,1721170616,1577137022,0
4350,1721170939,1577317601,1577410636
115,1721171074,678084,0
3639,1721171424,1577169770,1577300275
2275,1721171449,1577417403,0
15,1721172352,1577001885,1575899232
3572,1721172828,8919868,0
9518,1721173342,1682039,7941732
4554,1721174450,1576909094,1577418160
2831,1721175013,9788935,10193389
3624,1721175138,1576016461,1577299163
5830,1721176236,9422279,1577386621
7288,1721176764,10192406,0
1266,1721177467,1577420312,1577389151
7735,1721178087,1577415780,0
4455,1721178960,9401829,0
2704,1721178966,1577421123,9762819
2776,1721179078,1577409339,9979692
6066,1721179223,2326023,1577415913
959,1721179242,1577417390,0
6796,1721179701,1577102179,0
2156,1721180205,1577412464,0
7152,1721180813,1577415557,1577353659
2938,1721180828,1577359771,1576307587
9003,1721181315,1577422292,0
6547,1721181575,10127383,1577422065
1017,1721181753,1576719852,0
1398,1721184563,9196619,1577415926
4502,1721184617,1577418160,1577415124
2055,1721184894,1577228586,1577421850
1537,1721185017,8083723,10268816
7021,1721186775,1577221047,0
5791,1721187369,1577412098,1577314900
1697,1721187973,1577296634,1577421645
711,1721192620,9553851,1577421846
2780,1721192920,1577045547,10028320
9112,1721193532,1577402143,0
10711,1721194959,1577422471,1577020671
1593,1721195099,1650986,0
1414,1721195605,1934876,1577417806
3777,1721196001,1577421796,1577336272
2187,1721196012,1577421976,1337938
5791,1721196126,1577268661,1577412098
450,1721196599,1577258285,1576877222
5589,1721197203,9702405,0
10870,1721197470,1576376796,0
9037,1721197807,8065332,0
3771,1721198090,1577421703,1577334615
2493,1721198393,1577375946,0
11119,1721198393,9710353,1577116825
6316,1721198560,2626221,1577303441
7552,1721198861,1577422125,1577422128
11035,1721199480,1577422321,7764645
1134,1721199602,1577404091,10047615
10492,1721199917,1577305768,1577417609
1538,1721200033,10157803,1935060
11489,1721200217,9865462,1509395
9770,1721200637,1576109161,0
9067,1721201690,1577418664,1577361037
2696,1721202442,1577412876,0
5791,1721204516,1445693,1577268661
1615,1721205099,477421,0
10097,1721205138,1576975223,8153826
275,1721205940,10025757,1577417194
1596,1721206461,1577409447,0
4551,1721206781,197153,0
5497,1721207379,1577409656,0
7915,1721207506,1577106789,0
2620,1721207770,1576192469,0
2411,1721208035,9400462,8023121
8177,1721208581,1577364266,0
6750,1721208705,1576293851,0
4383,1721208799,3069536,1577411527
2923,1721210522,1577154916,1576261264
8822,1721211262,1577381183,1577422297
1704,1721212211,1576900930,1577323690
9585,1721212216,1577229681,1577405436
2160,1721212484,10052549,982237
3356,1721212784,1577083680,1577170426
1889,1721213050,659437,10047615
3070,1721213428,1577421874,1576809354
1967,1721213529,1577406279,0
4841,1721213851,1577307745,1577420001
2400,1721213882,1577170612,7956383
936,1721214215,1577316486,1577336457
804,1721214795,1577417362,0
577,1721214805,1576516225,1577188059
1817,1721215044,1577418231,1577406840
6982,1721215121,1576829331,0
4983,1721215710,1577417530,0
695,1721216353,1577421854,1577380163
9751,1721216384,1576146322,1577422418
13084,1721216879,1576465804,1577423788
851,1721217093,1577319091,0
3487,1721218076,2441829,1577246540
9806,1721218138,1577394954,8477631
9944,1721218700,1576962937,1577422461
10472,1721218768,1731065,0
398,1721218845,3401644,1577396595
1498,1721219318,1577403321,0
449,1721219462,1577410880,0
8354,1721219524,1577313188,0
941,1721219645,1577420580,1577391385
7719,1721219857,1577123344,0
1464,1721220005,1577284980,1577407999
2196,1721220829,1675869,0
3427,1721221115,1577395167,0
8867,1721221405,1577418646,0
7235,1721222019,1577007420,1577414905
10522,1721222399,1576382026,1577166348
7552,1721222639,8963585,1577422125
7552,1721222639,1577117232,8963585
4169,1721223436,1577410109,1577402266
4354,1721223915,1577387400,1577410730
2067,1721223929,1577417852,0
5999,1721224133,1577413372,8985583
7479,1721224339,7927220,1577296157
1176,1721225052,1577308049,0
7400,1721225452,1577411340,0
5034,1721225845,9845400,1577421823
8337,1721225917,1186708,1577373531
1561,1721226014,1577169116,0
6697,1721226086,1577383770,1577408179
3890,1721226209,1577403509,0
4164,1721227148,1577083659,0
8712,1721227334,1428213,0
3649,1721227601,1577421942,1577303851
1642,1721227958,1577349626,0
6125,1721228466,1577251194,0
2372,1721228469,2971190,0
8981,1721228564,347067,0
3719,1721228726,1577394014,1577324705
3775,1721228757,1576977042,1577336195
6196,1721229204,2626221,0
9165,1721229315,2375326,0
3721,1721229922,9621806,1577325272
7068,1721230256,1577290551,0
3597,1721230539,1577416545,0
7617,1721230549,1576994760,1993524
5850,1721230833,1577421955,1577360584
9192,1721231803,1577081048,0
540,1721231960,1577305388,0
5653,1721232052,1577409655,0
4038,1721232094,1577421724,1577392912
227,1721232260,1577396765,0
9661,1721233459,1960785,1577418499
5016,1721233995,1577400647,1577421753
1449,1721234356,1576385702,0
4791,1721234453,1577416350,0
3958,1721234531,1577411900,1577411371
12605,1721235042,1577405034,1577423491
3649,1721235066,1577083743,1577421942
8395,1721235099,10208186,3413673
3860,1721235109,9652863,0
714,1721235163,1577230550,1577219997
4222,1721235285,1577419774,0
6994,1721235954,1577056319,1577240781
1816,1721237588,9956669,1577416441
2143,1721238123,1576854463,840147
1216,1721238145,1576718136,0
3608,1721238590,360712,1577421371
5370,1721238961,1577300142,1577044141
9295,1721239310,1576508938,0
4136,1721239694,1577422020,1577400609
9616,1721239883,1577319225,0
3009,1721239934,1577312376,1576591996
3235,1721240548,1576688406,1577093467
1778,1721240798,1577248065,0
4907,1721240966,9936381,0
2453,1721241535,1577324093,8279230
2288,1721242564,1577282458,2588600
874,1721242593,1576292854,0
1457,1721242672,1575934436,1577421937
2058,1721242805,1576416278,1576901887
9330,1721242905,169320,1576644130
8317,1721242927,1577280699,1577207532
5005,1721242959,1576419915,1577421701
737,1721243190,1577405984,1576662600
7848,1721243231,1577417126,2308970
6854,1721243404,10072769,0
6901,1721244304,1577121499,0
9335,1721244385,1576906009,1577368268
8070,1721244437,161692,0
2497,1721244479,1577421781,8615323
5018,1721245409,1577419822,0
992,1721245612,1577137518,0
2874,1721245670,1577421987,1576021807
6558,1721246402,1577284840,1577410160
9445,1721246470,9449450,1577264552
6312,1721247389,1577410202,1577188969
11171,1721247491,1576939408,0
9134,1721248086,1577303733,0
1707,1721248692,1577302425,2050132
5386,1721248820,1577417391,0
9293,1721249420,1577412115,7626263
2434,1721249521,1577319091,0
11159,1721249605,1577083692,1576276245
4936,1721249701,1577419381,1577421209
648,1721250100,1576557662,0
2373,1721250298,1577421527,7776593
2223,1721250583,1577375504,1664238
5555,1721250648,1576791693,1577417317
8784,1721251016,9008110,8009331
4679,1721251086,1577418409,1577417942
6013,1721251569,1577175889,0
8292,1721251582,710130,0
2574,1721251682,1577419815,0
6306,1721252070,1576302819,1577188969
10415,1721252577,1577411310,0
7300,1721252770,1577229681,0
3821,1721252852,9359164,0
7987,1721252972,1577420818,368090
6354,1721253081,10220562,1577179466
9517,1721253092,2668404,0
7257,1721253678,9100615,0
9736,1721255357,1577195316,1576370930
