950295,sk1963,184,13,56878,246
950620,nici55,0,1,26,2244
957722,wolle40,667,1,674,1554
965430,Nygel,707,1,2573,1040
966986,de+Schmid,0,1,26,2245
971163,Chaosplayer007,273,19,83247,166
973186,die+Sauerl%C3%A4nderin,0,1,3170,955
978090,Emira,0,1,321,1776
982237,Lieschen33,0,1,755,1520
984847,Sunny+7,0,1,38,2189
998056,shiva+10,0,1,818,1504
1003622,huba1,566,5,16906,493
1029073,Sp33d1990,547,2,6270,724
1078147,pedaner,606,1,5246,788
1122873,jupiterms,137,1,1782,1209
1125583,Mickylein,507,5,7982,667
1149354,OTTO+der+14.,566,2,3051,974
1160190,Tungil+Goldhand+2,737,1,1895,1185
1181373,verus,388,10,35124,347
1184529,Flatussi,0,1,399,1711
1194094,Krababel,221,17,122211,81
1195917,steinfeld,0,1,653,1570
1222045,VW+Golf+1,364,6,21226,454
1222552,basakum,553,5,17200,490
1253682,73PEGASUS73,0,2,623,1583
1289661,i3l%40ckterror,138,9,13659,538
1296370,Tanitha,180,1,318,1782
1305273,Bart95,0,1,1531,1276
1338961,bringenix,0,1,2053,1143
1375412,ulrich-ag,412,2,3582,895
1385733,haniced,590,3,11904,570
1394369,proppa,0,1,2355,1074
1406735,sir+drewes,11,3,11773,572
1406771,Powergirl+4ever,701,1,2703,1023
1428213,diedadu,182,28,179172,24
1430117,calvinho,340,6,26482,404
1431783,Strobeller04,0,0,0,2492
1461885,Lord+Balardir,209,1,2379,1069
1468730,Praseodym,0,1,26,2246
1476550,Linde+100,0,1,3858,871
1497364,l%C3%BCkass,746,4,11589,574
1509418,Gangster+Lord+MW,0,1,380,1726
1533091,Popen+1,508,1,394,1714
1547124,HijaDelFuego,566,5,13017,548
1549830,1.fsv+mainz+05,0,1,129,1980
1587999,lucky0211,0,1,360,1738
1609670,DeathTerrorChild,0,3,12935,552
1610252,Deathmaster1988,604,1,336,1762
1625740,Wie+ich,590,3,5260,787
1640677,Hermanvaan,625,1,666,1560
1682039,DieseZwei,183,28,164684,40
1683447,chickengourmet123,388,7,26416,406
1684295,MWKiller80,0,1,55,2092
1706835,Biker750,84,0,0,2493
1728057,Playa+Bouys+Vernichter,0,1,201,1888
1731065,hubba+bubba+rolle,183,31,128609,72
1739659,rusden,0,1,38,2190
1740526,Rabatt,706,1,1818,1197
1748502,maik1974,0,1,397,1712
1751697,wolfen+stein,0,2,2557,1044
1758025,JuliaS-CD,0,0,0,2494
1759036,BenjaminBremsspur,12,1,1389,1317
1765590,liebesbotin,273,12,53575,258
1822321,pahli,0,0,0,2495
1851296,the+dark+lord+of+death,0,1,26,2247
1852630,EpicRuleZ,146,0,0,2496
1867955,Madissen,0,1,1799,1217
1879214,cashback+solutions,418,4,11463,577
1882792,mato1199,93,8,47911,283
1884528,holzbob+und+co2,0,1,339,1760
1902642,King-Kenan,741,1,496,1645
1908874,Rojiblanca,459,2,2243,1102
1910845,firms,643,1,1778,1212
1928966,svandy,394,0,0,2497
1933708,asti01,0,1,708,1540
1934876,laolamia,31,1,949,1450
1941837,Levius92,0,1,63,2075
1969158,luciver1,710,2,1574,1263
2035856,Beowolf+der+Wahre,0,1,515,1639
2049553,Ak7i7ra,705,1,1147,1386
2050699,Benni+15,504,6,10634,595
2060664,Frechdachs69,0,0,0,2498
2064253,postguru,0,6,20364,461
2069066,AndiDTI,0,1,214,1875
2069613,voliimann,44,1,216,1872
2076582,die+B%C3%A4rtigen,0,1,163,1938
2078242,Flo+Hoege,0,1,1452,1300
2078310,ManZel,0,1,26,2248
2086245,Fietello,394,0,0,2499
2088879,Ringo813,557,1,3475,910
2101742,hallodri61,178,1,2012,1154
2129417,No+Angels,0,1,480,1655
2134979,ullner,567,1,5458,779
2148643,Der+Ruhige60,217,2,5377,781
2177751,Graf+Blacula,0,1,1982,1161
2184767,chania,0,1,197,1894
2199738,Gandolan,180,1,353,1749
2216242,sparti+andreas,0,1,233,1856
2219529,Herly,0,1,332,1766
2227361,stefan+der+tapfere,0,1,26,2249
2250267,Lord+Morgans,641,5,29400,390
2255761,fatboy16,0,1,2430,1062
2273760,xXDonLeoneXx,0,1,169,1933
2301025,ickebins,0,1,75,2052
2315727,stifen14,0,1,26,2250
2326023,Ata+Udal,641,6,30240,384
2327490,Marino+Rot,0,1,26,2251
2351874,Raaawrr,692,1,1117,1393
2375326,olliwilli,98,12,52683,262
2376206,Gery+15,0,1,26,2252
2398206,Theaterhexe,0,1,26,2253
2415946,aichi95,0,1,26,2254
2419844,Fl%C3%B6hl%C3%B6le,459,1,4219,845
2444984,Bauernsepp,0,1,1514,1280
2459325,Engen,28,18,107481,111
2459855,The+Reason+of+Hell,0,1,2242,1103
2475332,0664,0,1,308,1790
2519487,Fri%C3%9F+wie+nix,0,0,0,2500
2522339,Sir.Snoopy,0,1,323,1774
2543815,Avalon68,0,1,160,1942
2558186,bastel+der+kleine,20,0,0,2501
2560242,DaSilva1978,466,1,496,1646
2598646,snakev12,0,1,312,1792
2634628,izou,0,1,218,1870
2636022,myron12310,0,0,0,2502
2740929,wikinger1978,0,0,0,2503
2762594,j%C3%A4nnik,643,0,0,2504
2779332,L%C3%BCttringhauser,0,1,603,1595
2783785,innok,0,1,294,1796
2790617,Busch+Dorf,0,0,0,2505
2795268,mini+alf,0,1,97,2008
2806651,Mr.Meier,0,1,2087,1135
2811774,%C3%96l%C3%BCms%C3%BCz+Kahraman,0,1,679,1552
2815150,alf11,0,1,642,1585
2836777,Markal,508,1,2087,1136
2839066,g%C3%B6ritzerandiundco,732,1,356,1746
2843385,back%2A+to+Home,340,4,16784,497
2857509,das+kleine+Drogodil,183,18,76396,182
2865628,tankris,652,1,1745,1223
2887937,King+Lothar+3,743,1,362,1740
2914673,thebestmarcel,476,0,0,2506
2942156,vler,0,1,850,1486
2950142,Raindl,0,1,4230,844
2971190,Bloodravenn,0,1,850,1487
2981106,LiiKeAFreaaK,0,2,1780,1211
2987629,Grauhelm,567,1,1203,1370
3004324,Far%C3%B6er-Inseln,28,19,103556,118
3031561,Fighter93,0,0,0,2507
3036004,Ronny+X,0,1,1207,1367
3037125,DomiLP,0,1,371,1733
3049622,der+pan,163,6,20141,464
3056942,schlumpf+19,560,5,10437,602
3069536,J.M.M,41,13,74163,190
3100947,Michel+der+Grausame,0,1,1074,1407
3102093,jp110,0,1,144,1963
3126354,Sarador,685,2,5628,765
3132750,ElConquistator,659,1,2227,1108
3144164,kampfzahn,602,1,1312,1342
3148789,schlaudrafff2,149,1,616,1587
3159232,Dominik+16,0,1,848,1499
3203552,Diroan,501,1,5596,768
3225350,Grafzahl1871,364,10,48517,280
3271179,Sir+Schmieder,0,1,517,1638
3280737,Cody-Maverick,0,1,169,1934
3287479,xaver39,0,1,333,1765
3289760,michi01288,120,2,6165,727
3292451,Chrisi07011994,0,1,38,2191
3323662,SilverBig,0,1,1081,1403
3345087,keiler-105,0,0,0,2508
3354524,KillBill888,147,0,0,2509
3365545,GsC+Fighter,560,5,15837,512
3390945,weichi96,641,2,13324,544
3392858,Engelskrieger+8,0,1,191,1900
3406340,ben+bogen,0,1,2528,1050
3441753,bastiiiiii,147,1,26,2255
3441985,Hobbit+der+Grosse,0,1,105,1994
3449459,Trochaeus,659,1,1770,1218
3466474,Alexander+der+sehr+gro%C3%9Fe,0,0,0,2510
3482074,P%C3%B6ses+M%C3%A4dchen,541,2,3063,970
7618010,albion15,0,0,0,2511
7622170,AchimT,735,4,13335,540
7624025,yugioh13,701,1,2043,1147
7629430,Mavez,0,1,307,1794
7629469,TampaBay,0,1,26,2256
7639221,The+Phantom+007,0,1,1280,1357
7649589,Pacmin3r,388,8,19360,474
7684064,%C3%A4hm%C3%B6hm,219,15,64350,224
7701015,kenny0007,0,1,54,2095
7710372,leymic10,0,1,50,2126
7723961,Pommes09,667,1,2912,990
7733302,050656,394,0,0,2512
7753355,Optikk1ng,11,6,34664,349
7755816,ZeCeKahn,348,8,25327,416
7780921,till500k,0,2,1490,797
7785993,keutschi,640,1,2681,1027
7791908,hamma357,58,1,1727,1231
7805538,Matzerot29,0,1,268,1827
7810677,Haucky,0,0,0,2513
7812730,PASSI+70,504,6,24283,424
7857985,Easygoing,0,0,0,2514
7860348,Vollmond62,0,1,181,1914
7869219,zerstorer+0,61,7,39723,316
7873819,Gerhard1950,0,1,665,1562
7884843,Elmanco,0,1,296,1803
7890448,ThePurge187,388,2,6237,725
7899036,max+aus+der+tube,0,1,26,2257
7917254,Marco199601,0,1,289,1807
7927220,merle+60,201,7,33815,355
7928577,Philippooooooooo,0,1,47,2151
7935866,Captain+Sicarius,464,4,8056,665
7944359,dragon1967,186,1,102,2003
7961799,REV-Bremerhaven,463,8,38252,322
7966151,Lo0xIs,0,1,376,1730
7970769,Phosby,186,1,1631,1253
7979971,nonamePDG,98,25,105990,113
7994465,5+23+634,52,0,0,2515
8014171,Zaphod+B.,269,2,4184,846
8033485,gerwolfen,93,9,54524,252
8036481,Robin03,685,5,22916,438
8037033,princess+lea,0,1,345,1755
8039582,Rafael22,0,1,38,2192
8046448,fanaticaldios,0,1,201,1889
8049397,Wasserhund,0,1,1970,1166
8065332,-sauger.exe,219,24,156115,48
8071280,xXHorst+OliverXx,0,2,3493,906
8091743,Hoge+123,0,1,367,1734
8106617,Skibius,0,0,0,2516
8110441,ANeu,0,1,483,1651
8151704,Davenmore1994,0,1,26,2258
8153826,--BARROW--,0,4,9647,617
8165657,Beriel83,0,1,884,1466
8172660,Leonidas+d.1,56,17,123796,77
8184685,Lord+von+Klingen,0,1,196,1895
8194421,niggl97,0,1,26,2259
8194909,Mundimat,508,1,2846,1003
8195285,sigurd+von+emsland,219,13,53621,257
8198259,Tiger1896,722,1,3409,916
8198979,JustCallMeDaddy,0,1,26,2260
8206174,LevinFox,0,1,67,2073
8207383,Opa54,0,1,3570,899
8214432,banane1314,0,1,2575,1039
8227714,Tarrian+Drachenzorn,0,1,1267,1353
8247237,kokojo3,0,1,1143,1388
8247637,bocki62,567,1,2046,1146
8260921,Graf+Herzer,0,1,200,1897
8277166,Held+der+Nordfront,647,1,1439,1302
8280090,hart112,724,1,1076,1404
8290526,isgimlie,45,1,247,1838
8297659,Simon1704,713,8,25422,414
8313863,Betonmischer,0,1,317,1785
8318630,Dewa30,679,7,43892,291
8340405,Graf+Braticus1,140,1,939,1451
8342200,Pferd+mit+Schwert,340,5,36351,340
8354082,AndreasI.,460,1,584,1603
8381239,Dr.Deadpool,566,5,8178,659
8387310,M%C3%BChlenwirt,0,1,149,1955
8393437,Avalanche,18,0,0,2517
8397652,Vinditgader,473,1,3265,934
8446345,Charly+Haper,590,1,3184,962
8449541,Svan+I,0,1,2049,1144
8477631,Harakon,0,1,26,2261
8484618,Sir+DJ+der+Gro%C3%9Fe,191,4,22076,445
8487021,graf+pit,0,1,222,1876
8499492,Orcc,0,1,26,2262
8499874,Weiberj%C3%A4ger,556,1,146,1964
8502900,AlexanderDerDicke,0,1,1708,1236
8503386,Kampf+moni,0,1,1287,1347
8512513,SirCorgath,0,1,26,2263
8515428,ZZacharias,466,1,2854,1001
8541644,Actionis,88,5,30259,383
8556155,sg7394,0,1,594,1599
8582892,Linkinagainst,93,15,93521,137
8590904,zitronenkuchen,473,2,4055,854
8593889,Dark-Horse,0,2,2961,986
8608508,sony71,470,1,2333,1081
8614659,Dr3coN,221,25,157585,45
8642530,Alleinverdiener,201,7,25723,412
8644819,speciaL%2A,713,3,7287,686
8658286,kevin8000,0,1,554,1612
8658316,k%C3%B6nig+ewig,140,1,4411,830
8658681,Ernesto+1962,707,2,3532,903
8682164,erztttt,0,1,75,2053
8688532,--Atropos--,0,1,26,2264
8692893,china1995,0,0,0,2518
8699223,peelo,0,1,1565,1267
8704003,Aegon+Targaryen,0,1,2288,1095
8707591,sch%C3%BCtze28,0,1,26,2265
8708014,Yoshi+pwns+you,0,1,147,1959
8711026,Dakoch,0,1,26,2266
8722163,Tamil+King,733,1,900,1462
8731786,Sea+the+Stars,0,1,26,2267
8740368,Eiserner+Gustav,439,2,3922,863
8748138,A.+S.,0,1,136,1976
8752200,Erik57,602,1,446,1679
8757542,hydra66,0,1,760,1519
8760427,Vorsicht2,0,6,26999,401
8777278,lotti22,0,1,748,1523
8782289,fabs88,0,1,52,2114
8788540,Feldwebel+Schmidt,0,0,0,2519
8797383,Swissfighter01,355,1,411,1700
8799798,bluedisi1,0,1,26,2268
8803403,paulsener,0,1,100,2005
8807331,madmind02,355,1,362,1737
8810355,killer+3000+l.,0,1,26,2269
8812496,N0ki,560,5,17643,486
8822016,Leviathania,41,10,68024,207
8825148,larstheking565,0,0,0,2520
8825760,Me+pwns+you,0,4,16829,494
8827685,-killer-94-,0,1,38,2193
8848576,maddexd,0,0,0,2521
8860225,scirocco09,149,1,2276,1094
8871452,Iridin,508,4,6897,701
8871990,Dragon+Castle+Heart,459,1,4310,839
8880253,X-Tempo-X,0,1,1015,1427
8884775,Hertha-,0,1,26,2270
8904551,Prof.+Grandus,0,1,51,2122
8914934,BozZZinAr,50,1,2503,1052
8924265,David+Ross,607,1,2316,1083
8932566,oloc-acoc,0,1,38,2194
8933237,wagto856,0,1,1063,1410
8951711,Sea-Kay2010,0,1,542,1616
8963585,Kiohyme,706,1,3183,951
8966513,Sims3000,0,0,0,2522
8967775,Geralt+von+Riva,184,16,109376,109
8970177,BloodPax,41,14,95208,136
8978282,Aomic,0,1,234,1852
8983119,Miss-Persidrall,0,1,427,1690
8986612,T%C3%BCtenjoe,0,0,0,2523
8988785,technoknecht,0,1,26,2271
8993459,miss+sofie,135,7,38319,319
8998392,Praditorx3,0,1,392,1715
9000318,Alphaboss967,671,7,26360,407
9018960,Nachtweide,0,1,3300,930
9053060,Lord+Rob,219,16,91262,142
9056769,helmi59,0,1,26,2272
9070248,ChiefShaNone,630,1,2340,1078
9078316,stemmprofi,98,20,113443,103
9091034,BaronBlack,0,1,44,2174
9099199,revenger53,649,1,447,1677
9124434,Eisi-is-back,535,1,697,1549
9125957,sasharex,0,1,81,2037
9126777,Graf+von+Salzgitter,750,1,172,1929
9127805,AR-OX,209,2,12200,565
9132493,RaZE+pWnz+EU,0,1,26,2273
9133304,Zar+der+1,716,1,1853,1190
9148153,chatmuffel,0,1,417,1695
9151060,TrueLove.,0,1,61,2077
9154837,alkal2,0,1,55,2093
9156193,Schinuscha,0,1,2235,1105
9168703,Apeal,0,0,0,2524
9173861,dieweltmacht,0,3,4639,816
9179327,Verchiel,0,4,7549,681
9185883,Skjelbred,560,6,19109,476
9196619,Kelosch+loos,183,28,171093,33
9218780,asdfghj1,0,1,26,2274
9219282,Mariechen+Jolie,12,2,1001,1432
9226363,Hummelnimpo,364,10,29959,387
9228930,Hells+Bulldog,0,1,46,2159
9234327,SIR+ASCHI,504,6,20295,462
9234645,DasHelge2,590,1,3407,917
9238203,Fraglich%3F,221,23,176179,30
9240321,minus2,0,1,98,2006
9241040,Cooky1900,557,5,12737,555
9256610,S71ngray,0,1,26,2275
9256749,Thor010,0,1,249,1837
9258814,Bulle27,209,2,6633,713
9259336,Der+Dorfdepp,0,0,0,2525
9265026,Injection400,0,0,0,2526
9277363,Terrach,0,1,3805,876
9287475,Pausenk%C3%B6nig,595,1,566,1608
9288296,Joey-Jordison-,0,1,38,2195
9289624,heine56,0,0,0,2527
9297409,Tarrja,0,1,722,1533
9306541,Uwe752,0,1,745,1525
9311844,Lord+Nico13,93,4,30461,378
9325868,marten+der+3,0,1,26,2276
9327320,j%C3%A4ckJ%C3%A4ckJ%C3%A4cke,340,9,42640,298
9328014,feno123,550,1,774,1515
9334397,Flomas,0,1,92,2019
9344200,Masked+Man1995,0,1,344,1756
9350836,DirtyAlkorZ,0,1,26,2277
9352041,Felix1006,0,0,0,2528
9352758,felixzo,0,8,32076,366
9355345,falke077,0,0,0,2529
9359322,Ibimen,589,1,1684,1244
9370888,Katla-Kolgrima,61,5,23805,433
9377141,Luxtra,154,21,124147,76
9378705,smilyface2,0,1,202,1885
9383411,keiler1700,0,0,0,2530
9386192,FeeApple66,0,1,26,2278
9387955,lucaBMX2,0,0,0,2531
9389262,Dj-Kio,0,1,26,2279
9390152,amanak,221,42,245937,6
9398528,SirAntro,0,0,0,2532
9400227,Bornok,0,0,0,2533
9400444,Vypo,720,1,762,1518
9401829,timay112,476,6,21415,452
9408454,maxel001,302,1,4297,841
9422279,Castro,340,12,64470,222
9424975,Pepart24,17,1,26,2280
9424979,Lokez,17,0,0,2534
9442447,snowdruss,662,1,260,1828
9442904,ilana22,640,1,3864,870
9443789,Die+Glatze+01,706,1,2155,1122
9443875,Stoupe,0,1,270,1820
9449450,Big+Taurus,219,11,56870,247
9452098,Spike2009,0,5,8506,653
9452154,Shirshu,0,1,26,2281
9465155,%2ANameNichtGefunden%2A,0,0,0,2535
9471422,Diiviine,302,4,8971,639
9473903,Galileo,12,1,460,1668
9474313,VOSSI+der+Gro%C3%9Fe,0,1,1914,1179
9478306,AfgBoyS,0,1,26,2282
9480039,bulletformyvelentine,0,1,472,1662
9482271,sylle1,0,1,31,2234
9484865,Dragongranade,53,0,0,2536
9484892,Olyrien,656,1,2286,1089
9486136,-Alpha-Wolf-,463,1,5776,753
9496793,Zauberkiste,172,20,136023,64
9503439,funny+but+deadly,0,1,774,1516
9509690,Roter+Teufel%2A,606,1,4673,814
9519285,Elejungle,61,10,43381,293
9522244,Masch112,0,1,46,2160
9536016,Gigggs,0,1,54,2096
9536545,Lacud,0,1,26,2283
9537555,specki1992,0,2,6813,705
9538279,player52d,0,1,26,2284
9552091,BigDog,0,1,48,2139
9553851,sawdelia,18,1,407,1713
9557342,Globetrotter1,0,1,69,2068
9581476,Wow4ik21,0,1,2008,1155
9582483,Serbianac,581,6,29420,389
9584271,bayanmonaco,231,1,6667,711
9585882,Ikn0w,0,1,5720,758
9586106,muschelmj,0,0,0,2537
9592129,Alexander+3012,0,1,2577,1037
9594338,andi97912,0,1,998,1434
9596589,VeeAyKay,685,3,10214,604
9597121,lordofwar1997,0,1,48,2140
9600580,heropz,191,9,48315,281
9613917,fireCannon,0,1,606,1592
9616906,turkeyboy-99,41,10,48730,279
9621806,Curbii,88,16,91133,143
9623859,N+o+v+a+a+R,0,1,1372,1323
9636145,FloCommander,0,1,122,1981
9638064,LeiderGeilesDuo,547,1,2519,1051
9639955,DarioDerBoss,0,1,70,2065
9647496,Phaith,12,1,3110,964
9648936,Arbeitslos.,0,1,38,2196
9652863,GerWarHD,184,18,104992,115
9655911,kaha2,0,1,1508,1283
9659252,DarkWoman15,0,0,0,2538
9660538,kr%C3%B6sus+13,0,1,2215,1109
9661226,BLOCKBUSTER99,0,1,54,2097
9661517,FBI+Ranger,0,0,0,2539
9662313,ladykiller140,0,1,26,2285
9666061,rodrigues66,0,1,94,2015
9668688,DogPatch,0,1,249,1843
9674526,MyNameIst,684,0,0,2540
9675994,theMinehamster,0,1,51,2123
9677653,schnetzi,0,0,0,2541
9678265,Tomawhok,0,1,777,1513
9679076,Lanzera,0,1,195,1898
9682891,Free+Flipper,0,1,57,2087
9683680,flake45,0,1,422,1693
9693465,sandracia,560,4,9957,609
9699642,TiMnEw,0,0,0,2542
9702405,vihane+noor,236,0,0,2543
9707878,Flexi+Hardweg,88,46,233946,8
9710089,Schlaubi+Schlumpf,0,1,38,2197
9710353,Watt+machse+da%3F,0,0,0,2544
9712134,GrafvonT.,0,1,867,1489
9712251,CrazyCore,20,0,0,2545
9720637,Midnight2k,135,8,9322,625
9728861,XxDragonKingxX,0,1,1527,1277
9733209,kleine+hexe+44,0,1,704,1542
9734932,Karambajule,656,1,2065,1141
9735525,Fapuuuu,0,1,26,2286
9745750,domy0s,553,1,2536,1049
9749163,Pricksen,93,6,40653,309
9752551,ArturGollom,560,5,16371,507
9754024,LovesCookies,0,1,38,2198
9771141,Biermeister1,178,1,219,1867
9788935,BITCOIN,28,15,100550,124
9791647,ktm-duke,140,1,5055,798
9802462,Lord+4-EvEr-AlOnE,697,1,2569,1042
9809725,Mark170996,0,1,26,2287
9813857,Eggemann123,0,1,627,1581
9814006,Lord+Springer,0,3,6341,722
9816342,tim1234tim,0,1,44,2175
9820256,la+p%C3%BCppi,463,5,18338,481
9820518,OhrpheuZ,566,4,10665,591
9821670,lordrocky1,287,1,486,1657
9830022,Lord+bayernd%C3%B6del,287,1,1850,1191
9832031,C4rh4rtt,671,8,51830,268
9835737,lord+lulu+13,0,1,384,1725
9837505,holzticker,0,1,32,2225
9840269,mc477,705,1,1806,1199
9845102,AlarmstufeKoks,0,1,26,2288
9849432,Lord+H3iland,0,1,870,1475
9865268,R3sG+Chiller,11,6,38232,320
9865462,ryiiz-,41,16,90254,145
9871136,magnum16,463,4,6788,707
9875658,Guckusele,0,1,2425,1064
9876252,geriboy200,735,0,0,2546
9878056,LadyMariaII,201,15,97553,131
9878288,Der+Einzige+Schl%C3%A4chter,0,1,151,1952
9879935,Champp,0,0,0,2547
9883742,luchse,476,7,36195,341
9888583,Alphax+Industries,599,1,1775,1214
9897973,hondahorst,0,1,920,1468
9898251,Takumi141,93,7,26840,402
9902446,Gr%C3%A4fin+Dracul,735,5,7793,673
9905526,marcokettl,0,1,94,2016
9905764,Mumubob,183,23,161714,42
9906587,Aschenbasher,0,1,26,2289
9907517,atze276,0,1,158,1944
9909037,mc+morrice,56,19,117612,93
9915885,Pit1898,741,1,2087,1137
9930153,Cranky23,0,1,26,2290
9937023,Aeternes,0,1,26,2291
9946261,Frozenjunky,93,11,71593,198
9948317,Jan1887,0,0,0,2548
9950010,Error.404,651,3,11185,581
9955598,SteveToddi,348,6,26137,408
9956669,T+R+A+S+H,88,21,136303,63
9960147,TEST-SPIELER,183,11,67020,213
9971256,coutgh18,0,1,32,2226
9974133,Perseus+1900,0,1,26,2292
9978026,Carl+Johnson,318,2,16591,499
9987921,Ploox,273,11,51537,271
9992442,YungKafa,135,7,36808,333
9994989,Mike4994,0,1,26,2293
9997229,Goofeh,0,1,26,2294
9998637,mcr2,0,1,1538,1278
10005335,Joel+Noet,0,1,1004,1431
10007100,TnG+Moony,0,1,318,1783
10011662,Adler0123,0,1,103,1997
10015030,Evgeny+van+sadykow,0,0,0,2549
10017645,Alexx+der+Gro%C3%9Fe,273,6,46370,288
10022512,Lord+Klug,449,0,0,2550
10024490,Braiser94,0,1,26,2295
10025757,Hann96,11,6,38573,318
10028320,alterhaselassmichinruh,0,1,271,1819
10030938,Lord+ackylos,0,3,2573,1041
10034424,Khazadl,18,3,1829,1196
10039871,Paulosaso,535,1,77,2045
10040927,Herzog-Stiffler,512,1,1215,1364
10043221,FS4L3X,221,28,183294,22
10045837,K%C3%B6nig+Heerscher,741,1,975,1440
10047033,odinsherr,0,3,4010,857
10047231,JannikSch,0,1,96,2011
10051553,Hammy2008,0,1,238,1848
10053170,BlackRooXx,84,0,0,2551
10058403,2-Freunde,201,11,88837,151
10071854,xHaMe,0,1,26,2296
10085300,RayBarone,748,1,1075,1406
10085464,Lumilotta,0,1,26,2297
10085518,Lord+%C3%84ppelwoi,685,1,5656,762
10095098,nilshs,0,1,91,2021
10097263,Kili131,0,1,642,1573
10121028,Stonehead,355,1,2193,1115
10122818,Jenne96,11,4,32957,361
10123464,christian2905,0,1,3259,938
10123809,Hurric,364,6,21157,456
10135618,Alcandia,394,3,2707,1022
10138043,Der+Frosthauch+des+Todes,470,1,2280,1090
10147156,Graf+von+Bayern,0,1,86,2028
10157803,Ken+KanekiX3,221,39,277663,4
10163948,eMuZa,0,0,0,2552
10176904,xSiicKx,273,17,88808,150
10187299,Pato001,624,2,6311,723
10188187,Mikel,201,30,164562,41
10189924,Lady+IvIii,0,1,53,2106
10192406,letenor,273,10,51919,267
10194163,Lord+nicken,701,1,1859,1188
10197239,PyramidenverleihRamsis,201,9,51633,270
10208186,Plague+Doctor,182,31,191576,16
10213364,Lord+Arthurios,0,1,2254,1101
10214630,Provide,0,1,26,2298
10220179,Death+Squad,88,29,182457,23
10235247,Robinakis,0,1,1686,1260
10236499,Alexxx19,0,1,1357,1326
10241668,BlackOperator,0,1,5534,774
10260945,Adolf+Peter,0,1,4863,806
10272011,MeynaX,0,1,26,2299
10275134,lanlar71,0,1,718,1541
10277944,Buchling,0,0,0,2553
10291996,-LassKnacken,0,0,0,2554
848880878,Pr0j3x,0,0,0,2555
1575845917,PAIN76,0,1,26,2300
1575846293,mannyboy,0,1,651,1571
1575853380,Dana-cup,643,0,0,2556
1575859873,Mini313,0,1,47,2152
1575860894,-Paze-,163,2,10577,597
1575866300,K%C3%B6nig+Laotse,0,1,52,2115
1575877767,123456789snah,287,1,866,1477
1575877996,ms9969,149,1,788,1510
1575887944,KariZHma,564,1,52,2116
1575893472,das+d%C3%A4mon,0,1,3693,888
1575894127,bguen,0,1,532,1625
1575899232,tojo1812,627,1,544,1619
1575927665,Bonniii,0,1,219,1868
1575930013,incognito777,140,3,8975,635
