1394369,proppa,0,1,2138,1186
1406735,sir+drewes,285,3,9566,621
1406771,Powergirl+4ever,701,1,1957,1226
1428213,diedadu,182,24,149357,17
1430117,calvinho,340,9,45050,264
1431783,Strobeller04,0,0,0,2704
1461885,Lord+Balardir,191,4,16440,504
1476550,Linde+100,0,1,3314,997
1486666,wessnix,0,0,0,2705
1497364,l%C3%BCkass,667,4,9125,638
1509418,Gangster+Lord+MW,0,1,380,1836
1513478,sir+rivale,575,0,0,2706
1533091,Popen+1,508,1,2279,1154
1547124,HijaDelFuego,671,5,10326,604
1549830,1.fsv+mainz+05,0,1,129,2116
1601449,xesar,535,0,0,2707
1609670,DeathTerrorChild,0,3,10036,609
1610252,Deathmaster1988,604,1,325,1885
1625740,Wie+ich,590,1,2713,1071
1640677,Hermanvaan,625,1,539,1733
1650986,Ninik94,0,0,0,2708
1677800,Berni1212,0,0,0,2709
1682039,DieseZwei,183,24,133398,33
1683447,chickengourmet123,388,6,20721,456
1684295,MWKiller80,0,1,26,2417
1706835,Biker750,84,0,0,2710
1720464,Lady+Angelica,0,1,107,2145
1728057,Playa+Bouys+Vernichter,0,1,201,2017
1731065,hubba+bubba+rolle,183,24,91505,90
1740526,Rabatt,706,1,1417,1383
1748502,maik1974,0,1,322,1888
1751697,wolfen+stein,0,2,2346,1146
1758025,JuliaS-CD,0,0,0,2711
1759036,BenjaminBremsspur,12,1,1240,1438
1765590,liebesbotin,273,10,41626,283
1822321,pahli,0,0,0,2712
1837902,ComSmith,383,0,0,2713
1851296,the+dark+lord+of+death,0,1,26,2418
1852630,EpicRuleZ,146,1,1678,1318
1867955,Madissen,0,1,825,1594
1879214,cashback+solutions,418,4,8113,675
1882792,mato1199,93,6,31546,343
1884528,holzbob+und+co2,566,4,17611,487
1896271,x236,0,2,3817,949
1902642,King-Kenan,0,1,353,1857
1908874,Rojiblanca,459,2,2243,1162
1910845,firms,643,1,1210,1451
1928966,svandy,394,2,6717,753
1933708,asti01,0,1,579,1709
1934876,laolamia,31,2,2078,1199
1941837,Levius92,0,1,63,2231
1969158,luciver1,710,2,1177,1462
2035856,Beowolf+der+Wahre,0,1,425,1803
2049553,Ak7i7ra,723,1,605,1690
2050699,Benni+15,504,4,7478,713
2060664,Frechdachs69,463,2,4704,869
2064253,postguru,0,5,15808,515
2069066,AndiDTI,0,1,214,1998
2069613,voliimann,44,0,0,2714
2076582,die+B%C3%A4rtigen,0,1,104,2150
2078242,Flo+Hoege,0,1,825,1595
2078310,ManZel,0,1,26,2419
2086245,Fietello,394,0,0,2715
2088879,Ringo813,557,1,3315,994
2101742,hallodri61,178,1,1754,1293
2129417,No+Angels,0,1,348,1863
2134979,ullner,567,1,5496,810
2148643,Der+Ruhige60,217,3,12874,568
2177751,Graf+Blacula,0,1,1366,1413
2184767,chania,0,1,197,2022
2199738,Gandolan,180,1,142,2157
2216242,sparti+andreas,0,1,133,2113
2219529,Herly,0,1,308,1901
2227361,stefan+der+tapfere,566,2,4184,925
2250267,Lord+Morgans,641,5,25952,394
2255761,fatboy16,0,1,1799,1280
2273760,xXDonLeoneXx,0,1,169,2059
2302059,Vallian,0,0,0,2716
2315727,stifen14,0,1,26,2420
2326023,Ata+Udal,641,12,48578,242
2327490,Marino+Rot,0,1,4385,904
2340226,orgimus,0,1,39,2363
2341167,Toy20,0,1,118,2128
2351874,Raaawrr,692,2,3316,993
2363816,wifi,11,5,14264,545
2375326,olliwilli,219,10,33709,328
2419844,Fl%C3%B6hl%C3%B6le,459,1,3917,940
2435202,La+Muerte,0,1,26,2421
2444984,Bauernsepp,0,1,1501,1362
2459325,Engen,172,15,87510,102
2459855,The+Reason+of+Hell,0,1,2149,1183
2468136,Shrek+der+Weise,0,0,0,2717
2489014,ciaggo,0,0,0,2718
2519487,Fri%C3%9F+wie+nix,0,0,0,2719
2522339,Sir.Snoopy,0,1,301,1903
2543815,Avalon68,0,1,139,2109
2558186,bastel+der+kleine,20,0,0,2720
2560242,DaSilva1978,466,1,339,1871
2598646,snakev12,0,1,172,2055
2626221,schneider10,0,1,3872,951
2629821,titchen,544,1,151,2089
2634628,izou,0,1,164,2064
2636022,myron12310,0,0,0,2721
2677998,22nevas22,0,1,56,2245
2740929,wikinger1978,0,0,0,2722
2762594,j%C3%A4nnik,643,1,3476,977
2779332,L%C3%BCttringhauser,0,1,202,2030
2783785,innok,0,1,261,1947
2790617,Busch+Dorf,0,1,1515,1367
2795268,mini+alf,0,1,77,2198
2806651,Mr.Meier,0,1,1705,1312
2811774,%C3%96l%C3%BCms%C3%BCz+Kahraman,0,1,160,2083
2815150,alf11,0,1,250,1958
2825474,Diver+Steffi,0,1,26,2422
2836777,Markal,508,1,1382,1399
2839066,g%C3%B6ritzerandiundco,0,1,342,1869
2843385,back%2A+to+Home,340,7,32532,338
2857509,Carsten+schmal,183,11,40102,296
2865628,tankris,652,1,1686,1316
2887937,King+Lothar+3,719,1,3052,1028
2897446,Bernersenn,394,5,6224,767
2914673,thebestmarcel,476,1,8940,644
2942156,vler,0,1,240,1968
2950142,Raindl,0,1,3874,946
2971190,Bloodravenn,0,1,850,1586
2973193,.Tritium.,0,1,64,2230
2981106,LiiKeAFreaaK,0,5,17722,485
2987629,Grauhelm,567,1,771,1621
3004324,Far%C3%B6er-Inseln,172,16,74985,139
3031561,Fighter93,664,3,11713,580
3036004,Ronny+X,0,1,1038,1508
3037125,DomiLP,0,1,152,2085
3049622,der+pan,163,5,14450,540
3056942,schlumpf+19,560,3,6430,759
3069536,J.M.M,41,12,58397,197
3085501,WuestenFuchss,0,0,0,2723
3100947,Michel+der+Grausame,0,1,366,1849
3126354,Sarador,685,2,4476,886
3130049,crazy1206,0,0,0,2724
3132750,ElConquistator,659,1,1571,1348
3144164,kampfzahn,602,1,934,1550
3148789,schlaudrafff2,149,1,723,1637
3159232,Dominik+16,0,1,316,1912
3203552,Diroan,501,1,5041,838
3225350,Grafzahl1871,364,7,30075,361
3262628,Mauseb%C3%A4r01,0,0,0,2725
3271179,Sir+Schmieder,0,1,416,1805
3280737,Cody-Maverick,0,1,169,2060
3287479,xaver39,0,1,271,1937
3289760,michi01288,120,2,5225,819
3292451,Chrisi07011994,0,1,38,2367
3323662,SilverBig,0,1,1081,1494
3345087,keiler-105,0,0,0,2726
3354524,KillBill888,147,0,0,2727
3365545,GsC+Fighter,560,5,16383,506
3370087,Raistlin1977,0,1,26,2423
3390945,weichi96,641,2,11564,584
3392858,Engelskrieger+8,0,0,0,2728
3406340,ben+bogen,0,1,1671,1320
3409026,Bullay,0,0,0,2729
3441753,bastiiiiii,147,1,26,2424
3449459,Trochaeus,659,1,1110,1484
3454272,xrobeerx,501,3,6843,745
3466474,Alexander+der+sehr+gro%C3%9Fe,0,0,0,2730
3482074,P%C3%B6ses+M%C3%A4dchen,541,2,3063,1025
7618010,albion15,0,0,0,2731
7622170,AchimT,285,5,18379,477
7624025,yugioh13,701,1,1404,1387
7629430,Mavez,0,1,105,2172
7639221,The+Phantom+007,0,1,809,1605
7649589,Pacmin3r,388,7,13747,557
7684064,%C3%A4hm%C3%B6hm,98,12,47040,251
7701015,kenny0007,0,1,54,2254
7710372,leymic10,0,1,50,2294
7722500,raifnus,0,0,0,2732
7723961,Pommes09,667,1,2090,1195
7733302,050656,394,1,6692,754
7753355,Optikk1ng,11,6,31504,346
7755816,ZeCeKahn,348,7,19065,474
7780921,till500k,0,2,3809,954
7785993,keutschi,640,1,1685,1317
7791908,hamma357,58,1,1417,1384
7805538,Matzerot29,0,1,96,2167
7806131,parker10,0,0,0,2733
7810677,Haucky,0,0,0,2734
7812730,PASSI+70,504,4,13128,564
7837755,Temar,0,1,460,1776
7857985,Easygoing,0,0,0,2735
7860348,Vollmond62,0,1,858,1580
7869219,zerstorer+0,61,6,33971,326
7873819,Gerhard1950,0,1,451,1786
7884843,Elmanco,705,1,2556,1101
7890448,ThePurge187,388,2,4471,887
7899036,max+aus+der+tube,0,1,26,2425
7917254,Marco199601,0,1,256,1952
7927220,merle+60,201,9,46216,257
7928577,Philippooooooooo,0,1,47,2318
7935866,Captain+Sicarius,464,2,5075,830
7944359,dragon1967,186,1,1579,1343
7961799,REV-Bremerhaven,463,6,27078,381
7970769,Phosby,186,1,1434,1378
7972438,Nihlan96,0,1,38,2368
7979971,nonamePDG,219,18,77668,131
7994465,5+23+634,52,0,0,2736
8005194,Spliffstar85,0,1,75,2204
8014171,Zaphod+B.,269,1,2829,1052
8033485,gerwolfen,93,6,42051,280
8036481,Robin03,685,4,16118,510
8037033,princess+lea,0,1,272,1936
8046448,fanaticaldios,0,1,952,1545
8049397,Wasserhund,0,1,1642,1328
8065332,-sauger.exe,219,17,91681,89
8071280,xXHorst+OliverXx,0,3,5910,785
8091743,Hoge+123,0,1,345,1865
8106617,Skibius,0,0,0,2737
8110441,ANeu,0,1,368,1847
8110776,Xului,368,1,26,2426
8113697,DerDieter,0,1,260,1949
8151704,Davenmore1994,0,1,26,2427
8153826,--BARROW--,421,4,7796,698
8165657,Beriel83,0,1,401,1820
8172660,Leonidas+d.1,56,10,67547,160
8184685,Lord+von+Klingen,0,1,196,2024
8194421,niggl97,0,1,26,2428
8194909,Mundimat,508,1,1510,1359
8195285,sigurd+von+emsland,98,10,40606,288
8198259,Tiger1896,0,1,2173,1179
8206174,LevinFox,0,1,26,2429
8207383,Opa54,0,1,2501,1114
8210431,virus1985,0,0,0,2738
8214432,banane1314,0,1,2020,1209
8227714,Tarrian+Drachenzorn,0,1,1123,1480
8236385,123zocker123,0,1,394,1827
8247237,kokojo3,0,1,629,1678
8247369,Golde+Roger,214,0,0,2739
8247637,bocki62,567,2,5560,807
8260921,Graf+Herzer,550,2,4587,881
8269463,Freckled,0,1,38,2369
8277166,Held+der+Nordfront,647,1,1122,1481
8280090,hart112,724,1,961,1540
8290526,isgimlie,45,1,151,2090
8297659,Simon1704,98,5,17296,492
8313863,Betonmischer,687,1,191,2033
8318630,Dewa30,679,10,48786,243
8340405,Graf+Braticus1,140,1,890,1563
8342200,Pferd+mit+Schwert,90,7,47037,250
8354082,AndreasI.,460,1,485,1760
8359919,LolliNWO,0,1,55,2248
8381239,Dr.Deadpool,566,5,7270,722
8393437,Avalanche,18,0,0,2740
8397652,Vinditgader,0,1,2448,1124
8422798,erkerros,0,1,26,2430
8446345,Charly+Haper,590,1,2221,1164
8449541,Svan+I,0,1,1417,1385
8484618,Sir+DJ+der+Gro%C3%9Fe,191,3,17298,491
8487021,graf+pit,0,1,54,2255
8499492,Orcc,0,0,0,2741
8499874,Weiberj%C3%A4ger,556,1,3476,978
8502900,AlexanderDerDicke,0,1,909,1555
8503386,Kampf+moni,0,1,1226,1444
8510298,wolf1901,0,1,47,2319
8512513,SirCorgath,0,1,26,2431
8515428,ZZacharias,466,1,2507,1113
8524758,L.C.Macer,0,1,186,2041
8541644,Actionis,20,5,24934,403
8542106,king+jojo+II,0,1,110,2143
8556155,sg7394,507,2,4325,903
8582892,Linkinagainst,93,12,66029,170
8590904,zitronenkuchen,473,2,3591,967
8593889,Dark-Horse,0,3,3926,938
8608508,sony71,470,1,1529,1356
8614659,Dr3coN,221,22,132205,35
8642530,Alleinverdiener,201,11,36975,310
8644819,speciaL%2A,713,3,4967,840
8658286,kevin8000,0,1,248,1962
8658316,k%C3%B6nig+ewig,140,3,7526,712
8658681,Ernesto+1962,707,1,2617,1087
8682164,erztttt,0,1,75,2205
8688532,--Atropos--,0,1,26,2432
8692893,china1995,0,2,2355,1143
8698694,Tarakona,0,1,157,2076
8699223,peelo,0,1,1386,1394
8704003,Aegon+Targaryen,0,1,1383,1398
8707591,sch%C3%BCtze28,0,1,26,2433
8708014,Yoshi+pwns+you,0,1,128,2120
8711026,Dakoch,0,1,26,2434
8714042,Magvay,0,2,1602,1337
8722163,Tamil+King,0,1,185,2052
8740368,Eiserner+Gustav,439,1,2660,1079
8748138,A.+S.,0,1,136,2111
8752200,Erik57,602,1,446,1795
8757542,hydra66,0,1,2787,1058
8760427,Vorsicht2,0,6,21395,446
8777278,lotti22,0,1,531,1739
8782289,fabs88,0,1,161,2071
8788540,Feldwebel+Schmidt,0,1,563,1720
8797383,Swissfighter01,355,1,392,1828
8803403,paulsener,0,1,91,2176
8807331,madmind02,355,1,362,1850
8810355,killer+3000+l.,0,1,26,2435
8812496,N0ki,560,5,13273,561
8822016,Leviathania,41,15,94212,82
8825148,larstheking565,0,0,0,2742
8825760,Me+pwns+you,0,3,14561,535
8827685,-killer-94-,0,1,38,2370
8848576,maddexd,0,0,0,2743
8860225,scirocco09,149,1,1946,1234
8871452,Iridin,508,3,4787,860
8871990,Dragon+Castle+Heart,459,1,3262,1007
8880253,X-Tempo-X,0,1,810,1603
8884775,Hertha-,0,1,26,2436
8904551,Prof.+Grandus,0,1,51,2286
8914934,BozZZinAr,18,6,31124,348
8919868,Sayonara,89,3,2555,1102
8924265,David+Ross,607,1,1733,1311
8931073,alfredo17,0,1,38,2371
8932566,oloc-acoc,0,1,38,2372
8933237,wagto856,0,1,458,1778
8951711,Sea-Kay2010,0,1,456,1779
8963585,Kiohyme,706,1,1916,1240
8966513,Sims3000,0,1,3678,957
8967775,Geralt+von+Riva,184,15,95405,80
8970177,BloodPax,41,12,75903,135
8978282,Aomic,0,1,234,1977
8983119,Miss-Persidrall,0,1,398,1825
8986612,T%C3%BCtenjoe,0,1,3160,1018
8988785,technoknecht,0,1,26,2437
8993459,miss+sofie,135,7,30154,359
8994739,langeweile1,0,1,38,2373
8998392,Praditorx3,0,1,392,1829
9000318,Alphaboss967,671,6,19950,466
9001955,Meister-Mirakulix,0,1,116,2131
9018960,Nachtweide,0,1,2092,1194
9053060,Lord+Rob,219,12,65331,172
9053512,heiron1,0,1,26,2438
9056769,helmi59,0,1,26,2439
9066122,Nigges96,669,1,53,2265
9070248,ChiefShaNone,630,1,1014,1516
9078316,stemmprofi,219,16,87312,103
9099199,revenger53,649,1,283,1925
9124434,Eisi-is-back,535,1,286,1923
9125957,sasharex,0,1,81,2192
9126777,Graf+von+Salzgitter,463,4,7156,726
9127805,AR-OX,191,8,49823,240
9133304,Zar+der+1,716,1,1239,1446
9148153,chatmuffel,0,1,218,1993
9156193,Schinuscha,0,1,1076,1497
9168703,Apeal,0,0,0,2744
9173861,dieweltmacht,0,5,18223,478
9176460,Stotterman07,0,1,53,2266
9179327,Verchiel,0,2,4183,919
9185883,Skjelbred,560,5,15012,528
9196619,Kelosch+loos,183,24,144345,21
9218780,asdfghj1,0,1,26,2440
9219282,Mariechen+Jolie,12,2,980,1534
9226363,Hummelnimpo,364,9,25764,395
9228930,Hells+Bulldog,0,1,46,2329
9234327,SIR+ASCHI,504,4,14206,549
9234645,DasHelge2,590,1,2624,1085
9238203,Fraglich%3F,221,18,134888,31
9240321,minus2,0,1,47,2320
9241040,Cooky1900,557,4,8876,649
9256749,Thor010,0,1,249,1961
9258814,Bulle27,209,6,15367,523
9259336,Der+Dorfdepp,0,0,0,2745
9265026,Injection400,0,0,0,2746
9273583,udner,0,0,0,2747
9277363,Terrach,0,1,2412,1131
9287475,Pausenk%C3%B6nig,595,4,6913,743
9289624,heine56,0,0,0,2748
9297409,Tarrja,0,1,559,1721
9306541,Uwe752,0,1,745,1627
9311844,Lord+Nico13,0,9,35267,315
9315376,wurzli,0,0,0,2749
9327320,j%C3%A4ckJ%C3%A4ckJ%C3%A4cke,340,8,34510,318
9328014,feno123,550,2,5382,811
9344200,Masked+Man1995,0,1,344,1866
9350836,DirtyAlkorZ,0,1,26,2441
9352041,Felix1006,61,2,15432,521
9352758,felixzo,421,5,21146,450
9353209,deffonly-,0,2,10380,603
9355345,falke077,0,0,0,2750
9359322,Ibimen,589,1,1250,1435
9370888,Katla-Kolgrima,61,5,19503,469
9377141,Luxtra,154,17,92121,87
9378705,smilyface2,0,1,101,2158
9383411,keiler1700,0,0,0,2751
9387955,lucaBMX2,0,0,0,2752
9389262,Dj-Kio,0,1,26,2442
9390152,amanak,201,35,163093,9
9398528,SirAntro,0,0,0,2753
9400227,Bornok,0,0,0,2754
9400444,Vypo,0,1,321,1895
9401829,timay112,476,5,16123,511
9408454,maxel001,302,2,8784,655
9422279,Castro,90,10,50239,237
9424975,Pepart24,17,1,26,2443
9424979,Lokez,17,0,0,2755
9442447,snowdruss,687,3,7349,718
9442904,ilana22,640,1,2731,1069
9443789,Die+Glatze+01,706,1,1537,1354
9443875,Stoupe,0,1,269,1941
9449450,Big+Taurus,98,8,45288,260
9452098,Spike2009,0,6,11966,579
9452154,Shirshu,0,1,26,2444
9465155,%2ANameNichtGefunden%2A,0,1,2672,1077
9471422,Diiviine,302,3,6165,768
9473903,Galileo,12,1,460,1777
9474313,VOSSI+der+Gro%C3%9Fe,0,1,1630,1332
9478306,AfgBoyS,0,1,26,2445
9482271,sylle1,0,1,31,2407
9484865,Dragongranade,53,0,0,2756
9484892,Olyrien,656,1,1070,1500
9486136,-Alpha-Wolf-,463,1,4751,870
9490545,Kebaba17,31,0,0,2757
9496793,Zauberkiste,172,15,91585,91
9503439,funny+but+deadly,728,1,196,2032
9509690,Roter+Teufel%2A,606,1,3513,974
9519285,Elejungle,61,9,33059,334
9522244,Masch112,0,1,46,2330
9536545,Lacud,0,1,26,2446
9537555,specki1992,0,3,6097,769
9538279,player52d,0,1,26,2447
9552091,BigDog,0,0,0,2758
9553851,sawdelia,18,2,6267,765
9557342,Globetrotter1,0,1,69,2222
9559034,loddar2012,0,0,0,2759
9581476,Wow4ik21,0,1,954,1541
9582483,Serbianac,581,6,24374,411
9584271,bayanmonaco,231,1,5610,799
9585882,Ikn0w,154,2,8463,666
9586106,muschelmj,0,0,0,2760
9592129,Alexander+3012,0,1,1300,1417
9594338,andi97912,0,1,867,1576
9596589,VeeAyKay,685,3,7757,697
9600580,heropz,191,7,34369,321
9610666,POMEE,0,1,761,1622
9612166,Sepp11111,0,1,954,1542
9616906,turkeyboy-99,41,9,39344,299
9621806,Curbii,88,12,66938,162
9623859,N+o+v+a+a+R,0,1,527,1742
9636145,FloCommander,0,1,122,2127
9638064,LeiderGeilesDuo,547,1,1574,1347
9639955,DarioDerBoss,0,1,70,2215
9643524,M3TH0DMAN,0,0,0,2761
9646811,NeXuSkIlS,0,0,0,2762
9647496,Phaith,12,1,1837,1262
9648936,Arbeitslos.,0,1,38,2374
9652863,GerWarHD,184,18,101412,75
9655911,kaha2,0,1,1456,1374
9659252,DarkWoman15,0,0,0,2763
9660031,apple0304,0,1,826,1593
9660538,kr%C3%B6sus+13,508,1,2215,1165
9661226,BLOCKBUSTER99,0,1,54,2256
9661517,FBI+Ranger,0,0,0,2764
9668688,DogPatch,0,1,1728,1305
9674526,MyNameIst,684,2,8341,668
9677653,schnetzi,0,0,0,2765
9678265,Tomawhok,0,1,777,1614
9679076,Lanzera,0,1,157,2077
9682891,Free+Flipper,0,1,57,2242
9683680,flake45,0,1,235,1975
9693465,sandracia,560,4,7299,720
9699642,TiMnEw,0,1,793,1611
9702405,vihane+noor,236,0,0,2766
9704970,Schwaze,501,3,3195,1011
9707878,Flexi+Hardweg,88,34,155373,12
9710089,Schlaubi+Schlumpf,0,1,38,2375
9710353,Watt+machse+da%3F,0,10,52675,224
9712134,GrafvonT.,0,1,224,1990
9712251,CrazyCore,20,6,51287,229
9720637,Midnight2k,135,10,20431,458
9728861,XxDragonKingxX,0,1,1459,1373
9733209,kleine+hexe+44,0,1,508,1750
9734932,Karambajule,656,1,1433,1379
9735525,Fapuuuu,0,1,26,2448
9745750,domy0s,553,1,2536,1106
9749163,Pricksen,93,7,42760,275
9752551,ArturGollom,560,3,9338,630
9754024,LovesCookies,0,1,38,2376
9764796,IwantIt,0,1,26,2449
9771141,Biermeister1,0,1,160,2073
9784153,Lord+Lord+western,449,1,38,2377
9788935,BITCOIN,28,17,101770,73
9791647,ktm-duke,140,1,4146,922
9802462,Lord+4-EvEr-AlOnE,697,1,1611,1335
9811082,King+LORD+IRON,0,0,0,2767
9813857,Eggemann123,0,1,558,1722
9814006,Lord+Springer,0,3,5862,789
9816342,tim1234tim,0,1,44,2349
9818824,Phil117,0,1,161,2072
9820256,la+p%C3%BCppi,463,2,9453,624
9820518,OhrpheuZ,671,3,7812,695
9821670,lordrocky1,287,1,214,1999
9830022,Lord+bayernd%C3%B6del,287,1,1641,1330
9832031,C4rh4rtt,671,7,40205,293
9835737,lord+lulu+13,0,1,80,2206
9837505,holzticker,0,1,32,2399
9840269,mc477,705,1,1029,1512
9849432,Lord+H3iland,0,1,870,1575
9865268,R3sG+Chiller,11,6,34378,320
9865462,ryiiz-,41,14,67230,161
9871136,magnum16,463,2,4814,856
9875658,Guckusele,0,1,2049,1207
9876252,geriboy200,11,4,25241,401
9878056,LadyMariaII,201,13,77949,130
9879935,Champp,0,0,0,2768
9882404,Gonni,0,1,237,1971
9883742,luchse,476,5,25565,399
9887451,TiaraFlyable,0,1,196,2025
9888382,CrazySid,0,1,26,2450
9888583,Alphax+Industries,599,1,3430,984
9897973,hondahorst,0,1,331,1879
9898251,Takumi141,93,5,18999,475
9902446,Gr%C3%A4fin+Dracul,285,10,24755,406
9905526,marcokettl,0,1,94,2171
9905764,Mumubob,183,21,138033,27
9906587,Aschenbasher,0,1,26,2451
9909037,mc+morrice,56,14,80437,119
9915885,Pit1898,0,1,1224,1447
9930153,Cranky23,0,1,26,2452
9937023,Aeternes,0,1,26,2453
9937254,PAT.52,0,1,54,2257
9942630,50+Shades+of+Hay,0,1,26,2454
9946261,Frozenjunky,93,11,62570,182
9948317,Jan1887,12,1,1155,1469
9950010,Error.404,651,3,8909,647
9955598,SteveToddi,348,4,16460,502
9956669,T+R+A+S+H,88,21,113911,54
9960147,TEST-SPIELER,183,9,51154,230
9974133,Perseus+1900,0,1,26,2455
9978026,Carl+Johnson,318,1,9264,633
9987921,Ploox,273,11,43006,273
9992442,YungKafa,135,7,31514,345
9994989,Mike4994,0,1,26,2456
9996648,McWetty94,0,1,470,1770
9997229,Goofeh,0,1,26,2457
9998637,mcr2,0,1,724,1636
10005335,Joel+Noet,0,1,689,1648
10007100,TnG+Moony,0,1,318,1891
10011662,Adler0123,0,0,0,2769
10015030,Evgeny+van+sadykow,0,1,1206,1452
10017645,Alexx+der+Gro%C3%9Fe,273,6,41723,282
10021749,Frank83,0,1,26,2458
10022512,Lord+Klug,449,0,0,2770
10025757,Hann96,11,7,46367,255
10028320,alterhaselassmichinruh,0,1,607,1689
10030938,Lord+ackylos,0,3,2573,1095
10034424,Khazadl,18,3,1829,1268
10035280,MuDDaGeR,0,3,1471,1370
10039871,Paulosaso,535,1,77,2199
10040927,Herzog-Stiffler,512,1,1064,1502
10043221,FS4L3X,221,24,142743,24
10045837,K%C3%B6nig+Heerscher,0,1,588,1706
10047033,odinsherr,0,3,4194,915
10047615,Gustav+der+erste,0,1,70,2216
10050294,Achselhaar,0,1,91,2177
10051070,T3K-Bonecrusher,283,1,208,2010
10051553,Hammy2008,0,1,318,1892
10051869,mystery+rico,0,1,256,1953
10052549,fabs8888,0,1,54,2258
10053170,BlackRooXx,84,0,0,2771
10058403,2-Freunde,201,11,74798,140
